,Titre,DOI,Auteurs,Date de publication,Abstract,Lien fichier,Type fichier
88,Optical Reading of Nanoscale Magnetic Bits in an Integrated Photonic Platform,10.1109/JQE.2022.3224782.,"Pezeshki, Hamed, Li, Pingzhi, Lavrijsen, Reinoud, Van Der Tol, Jos J. G. M., Koopmans, Bert",2022-11-24,"In this paper, we propose a compact integrated hybrid plasmonic-photonic device for optical reading of nanoscale magnetic bits with perpendicular magnetic anisotropy in a magnetic racetrack on top of a photonic waveguide on the indium phosphide membrane on silicon platform. The hybrid device is constructed by coupling a doublet of V-shaped gold plasmonic nanoantennas on top of the indium phosphide waveguide. By taking advantage of the localized surface plasmons, our hybrid device can enable detection of the magnetization state in magnetic bits beyond the diffraction limit of light and enhance the polar magneto-optical Kerr effect (PMOKE). We further illustrate how combining the hybrid device with a plasmonic polarization rotator provides magneto-optical read-out by transforming the PMOKE-induced polarization change into an intensity variation of the waveguide mode. According to the simulation results based on a three-dimensional finite-difference time-domain method, the hybrid device can detect the magnetization states in targeted bits in a magnetic racetrack medium down to ~100×100 nm 2 , regardless of the magnetization state of the rest of the racetrack with a relative intensity contrast of greater than 0.5% for a ~200×100 nm 2 magnetic bit. We believe our hybrid device can be an enabling technology that can connect integrated photonics with nanoscale spintronics, paving the way toward ultrafast and energy efficient advanced on-chip applications.",https://zenodo.org/api/files/79d7ab80-ba47-4332-8d2b-88ae7f8f90bb/IEEE%20Pingzhi%20Li.pdf,pdf
89,Gold Nanoparticle Plasmonic Superlattices as Surface Enhanced Raman Spectroscopy Substrates,10.1021/acsnano.8b04073,"Cristiano Matricardi, Christoph Hanske, Juan Luis Garcia-Pomar, Judith Langer, Agustin Mihi, Luis M. Liz-Marzán",2018-08-14,"Metal colloids are of great interest in the field of nanophotonics, mainly due to their morphology-dependent optical properties, but also because they are high quality building blocks for complex plasmonic architectures. Close-packed colloidal supercrystals not only serve for investigating the rich plasmonic resonances arising in strongly coupled arrangements, but also enables tailoring the optical response, on both the nano- and the macroscale. Bridging these vastly different length scales at reasonable fabrication costs has remained fundamentally challenging, but is essential for applications in sensing, photovoltaics or optoelectronics, among other fields. We present here a scalable approach to engineer plasmonic supercrystal arrays, based on the template-assisted assembly of gold nanospheres with topographically patterned polydimethylsiloxane molds. Regular square arrays of hexagonally packed supercrystals were achieved, reaching periodicities down to 400 nm and feature sizes around 200 nm, over areas up to 0.5 cm2. These two-dimensional supercrystals exhibit well-defined collective plasmon modes that can be tuned from the visible through the near-infrared by simple variation of the lattice parameter. We present electromagnetic modelling of the physical origin of the underlying hybrid modes, and demonstrate the application of superlattice arrays as surface-enhanced Raman scattering (SERS) spectroscopy substrates which can be tailored for a specific probe laser. We therefore investigated the influence of the lattice parameter, local degree of order, and cluster architecture, to identify the optimal configuration for highly efficient SERS of a non-resonant Raman probe with 785 nm excitation.",https://zenodo.org/api/files/305ec1e9-310a-467b-a558-56e827b871a9/1875_Superlattices-revised.pdf,pdf
90,DIELECTRIC FUNCTIONS OF METALS FOR NANOPLASMONICS,10.5281/zenodo.6609094,"Nosirov M.Z., Yuldasheva N.M., Matboboeva S.D., Mirzakarimova M.",2022-06-02,The paper considers a program for determining the plasmonic parameters of some metals using the “least squares” method based on experimental data. Analytical expressions are obtained for the real part of the dielectric function as a function of the wavelength of the incident light.,https://zenodo.org/api/files/0f8090a1-f342-4e5e-8ea4-d0e59083cfc9/Deutsche%20internationale%20Zeitschrift%20f%C3%BCr%20zeitgen%C3%B6ssische%20Wissenschaft%20%E2%84%9633%202022-48-51.pdf,pdf
91,A theoretical approach to Fano resonances in plasmonic dolmens: Determination of Fano resonance energies for single and multiple modes,10.5281/zenodo.5814686,"M. A. Kuntman, E. Kuntman",2022-01-03,"We show that Fano resonance spectrum in plasmonic dolmens can be found from the oriented coupled dipoles model. It is also shown that multiple Fano resonance spectrum can also be derived if the two excitation modes of the nanorods are taken into account  
 ",https://zenodo.org/api/files/10ad1d44-f44f-413d-b97b-df274240c9cd/Dolmens.pdf,pdf
92,USC analysis - Mathematica code,10.5281/zenodo.3727173,Denis Baranov,2020-03-25,"- Mathematica code for analysis of ultrastrong plasmon-photon coupling
- upper and lower polariton energies extracted from measurements
- experimental reflection and absorprion spectra of empty cavities, plasmonic arrays, and coupled systems
- FDTD simulated electric field plots of the coupled plasmon-cavity system",https://zenodo.org/api/files/9434ef07-2b9e-4f42-bc64-98023339fe12/Cavity%20-%20refl%20vs%20L.zip,zip
93,Data from: Seedless gold nanostars with seed-like advantages for biosensing applications,10.5061/dryad.78nb548,"Phiri, Masauso Moses, Mulder, Danielle, Vorster, Barend Christiaan",2019-01-16,"Gold nanostars (AuNSs) are seen as promising building blocks for biosensors with potential for easy readouts based on naked-eye and ultraviolet-visible (UV-vis) spectroscopy detection. We present a seedless synthesis strategy for AuNSs that has the advantages of the seeded methods. The method used ascorbic acid as a reducing agent and silver nitrate as an anisotropic growth control assisting agent. AuNSs with multiple branches and diameter of 59 nm were produced. They showed good stability when capped with PVP and modified with an enzyme in relatively strong ionic conditions. We investigated their application in plasmonic sensing by modifying them with glucose oxidase and detection of glucose. The AuNSs were found to be a good scaffold for the enzyme, proved to stable and sensitive as transducers. Thus, the AuNSs showed good promise for further applications in plasmonic biosensing for in vivo biomedical diagnosis.",https://zenodo.org/api/files/e1046852-4126-4d95-930e-93c8aaebe171/Data%20files%20from%20Seedless%20gold%20nanostars%20manuscript.zip,zip
94,NETWORK INTRUSION DETECTION USING AUTOENCODE NEURAL NETWORK,10.5281/zenodo.7272819,"Zakiya Manzoor Khan, Dr Harjeet Singh",2022-11-02,"There is a wide range of applications for photodetectors in wireless sensing networks as well as environmental monitoring systems, while 3D materials contain gaps of different bands that can be used in different application fields. Graphene was used in this research as a semiconductor material to produce a photodetector operating with a wide range of wavelengths that useful in detecting waves of applied interest in the industrial field. The very small energy gap of a single Graphene layer under the grating in Gold based MSM nanostructure showed encourage behavior of electric field distribution upon the plasmonic surface. Also, the measured optical properties and detector parameters gave acceptable results. The achieved results show that the best plasmonic surface, responsivity about 94.48 A/W, and detectivity about 5.408×1013 with lowest NEP of about 1.849×10-14 when using 1550 nm wavelength.",https://zenodo.org/api/files/b4270e1f-d7d6-4469-950c-15e6f06d5bc8/Zakiya%20Manzoor%20Khan.pdf,pdf
95,Plasmonic Nanoparticle Integration with Si Back Contact Solar Cells,10.4229/28thEUPVSEC2013-1AV.2.46,"Cortés-Juan, F., Chaverri-Ramos, C., Connolly, J. P., David, C., Mihailetchi, V. D., Ponce-Alcántara, S., Sánchez, G.",2013-11-30,"This work analyses the advantages and disadvantages of strategies for the integration of silver nanoparticle (Ag NP) based plasmonic structures in Interdigitated Back Contact Solar Cells (IBC). The strategies studied consist in placing Ag NPs on either the front or the rear surface of the cell, or embedding them in an antireflection coating. It is shown that in all cases NPs give rise to light trapping which increases spectral response. It is also found that front surface NPs lead to unavoidable Fano interference losses which lead to a net decrease in photocurrent. The placing of NPs on the rear surface eliminated this problem, yielding a net increase in photocurrent. The successful implementation of rear surface NPs is described with regards to avoiding associated shunt resistance paths, and the application of the rear surface plasmonic layer technique as a function of silicon cell thickness is discussed.",https://zenodo.org/api/files/7fd61e96-fc1d-48f6-89bd-e8afa467d02f/051-Proceeding.pdf,pdf
96,Ab initio theory of plasmonic superconductivity within the Eliashberg and density-functional formalisms,10.1103/PhysRevB.102.214508,"Davydov, A., Sanna, A., Pellegrini, C., Dewhurst, J. K., Sharma, S., Gross, E. K. U.",2020-12-20,"We extend the two leading methods for the ab initio computational description of phonon-mediated superconductors, namely Eliashberg theory and density-functional theory for superconductors (SCDFT), to include plasmonic effects. Furthermore, we introduce a hybrid formalism in which the Eliashberg approximation for the electron-phonon coupling is combined with the SCDFT treatment of the dynamically screened Coulomb interaction. The methods have been tested on a set of well-known conventional superconductors by studying how the plasmon contribution affects the phononic mechanism in determining the critical temperature (TC). Our simulations show that plasmonic SCDFT leads to a good agreement between predicted and measured TC's, whereas Eliashberg theory considerably overestimates the plasmon-mediated pairing and, therefore, TC. The hybrid approach, on the other hand, gives results close to SCDFT and overall in excellent agreement with experiments.",https://zenodo.org/api/files/c97e4159-4887-4eed-a300-b6a2c35d224a/PhysRevB_v102a214508y2020.pdf,pdf
97,Fundamental Limit of Plasmonic Cathodoluminescence,10.1021/acs.nanolett.0c04084,"Franz-Philipp Schmidt, Arthur Losquin, Michal Horák, Ulrich Hohenester, Michael Stöger-Pollach, Joachim R. Krenn",2020-12-18,"We use cathodoluminescence (CL) spectroscopy in a transmission electron microscope to probe the radial breathing mode of plasmonic silver nanodisks. A two-mirror detection system sandwiching the sample collects the CL emission in both directions, that is, backward and forward with respect to the electron beam trajectory. We unambiguously identify a spectral shift of about 8 nm in the CL spectra acquired from both sides and show that this asymmetry is induced by the electron beam itself. By numerical simulations, we confirm the observations and identify the underlying physical effect due to the interference of the CL emission patterns of an electron-beam-induced dipole and the breathing mode. This effect can ultimately limit the achievable fidelity in CL measurements on any system involving multiple excitations and should therefore be considered with care in high-precision experiments.",https://zenodo.org/api/files/6ecdb5c0-4a8f-4893-8056-96f3d0dc5ee9/acs.nanolett.0c04084-Hor%C3%A1k2021.pdf,pdf
98,Plasmonic low-profile nanoantenna reflectors,10.1109/aps.2010.5561036,"Xing-Xiang Liu,, Alu, A.",2010-07-01,n/a,https://zenodo.org/api/files/c04f658f-2de4-4d42-94e3-1c330ae4e16f/article.pdf,pdf
99,Polarization-Controlled Plasmonic Structured Illumination,10.5281/zenodo.4516624,"Tan, Qilong",2020-02-10,"Nano Lett. 2020, 20, 4, 2602–2608",https://zenodo.org/api/files/cafa6c0d-f7a5-4509-8e79-bd73f208f1d7/Manuscript-11.pdf,pdf
