,Titre,DOI,Auteurs,Date de publication,Abstract,Lien fichier,Type fichier
85,Proceso Sol-Gel en la Síntesis de Dióxido de Silicio (SiO2),10.5281/zenodo.7013132,"Ludeña Huaman, Michael Azael Ludeña",2021-08-30,"RESUMEN
En ciencia de los materiales el dióxido de silicio, también conocido como sílice, ha recibido significante atención en diferentes áreas de investigación, ganando un espacio importante y de mucho interés entre los investigadores, debido a sus diversas aplicaciones que abarcan desde la síntesis de soportes para catalizadores hasta materiales para la liberación controlada de fármacos. Es motivo por el cual, en este manuscrito se dan a conocer aspectos químicos fundamentales e importantes sobre el proceso sol-gel en la síntesis de la sílice a partir de moléculas precursoras de alcóxidos de silicio y organosilanos. Se analiza cómo el catalizador ácido/básico y el tipo de precursor afectan a las reacciones de hidrólisis y condensación, así como a la estructura y morfología del material.  
Abstract
In materials science, silicon dioxide has received significant attention in different research areas, gaining valuable space and interest between researchers due to its diverse applications, ranging from the synthesis of supports for catalysts to materials for controlled drug liberation. Herein we describe fundamental and important chemical aspects of the sol-gel process in the synthesis of silica, starting from precursor molecules of silicon alkoxides and organosilanes. Moreover, this review analyses how the acid/basic catalyst and the type of precursor affect the hydrolysis and condensation reaction, as well as the structure and morphology of the obtained material.",https://zenodo.org/api/files/d8e6b330-9ce4-4a93-8783-745b0740b058/document01-12.PDF,pdf
86,Effect of Precursors Aging Time on the Photocatalytic Activity of ZnO Thin Films,10.5281/zenodo.1099472,"N. Kaneva, A. Bojinova, K. Papazova",2015-02-02,"Thin ZnO films are deposited on glass substrates via
sol–gel method and dip-coating. The films are prepared from zinc
acetate dehydrate as a starting reagent. After that the as-prepared
ZnO sol is aged for different periods (0, 1, 3, 5, 10, 15 and 30 days).
Nanocrystalline thin films are deposited from various sols. The
effect ZnO sols aging time on the structural and photocatalytic
properties of the films is studied. The films surface is studied by
Scanning Electron Microscopy. The effect of the aging time of the
starting solution is studied in the photocatalytic degradation of
Reactive Black 5 (RB5) by UV-vis spectroscopy. The experiments
are conducted upon UV-light illumination and in complete darkness.
The variation of the absorption spectra shows the degradation of RB5
dissolved in water, as a result of the reaction, occurring on the surface
of the films and promoted by UV irradiation. The initial
concentrations of dye (5, 10 and 20 ppm) and the effect of the aging
time are varied during the experiments. The results show, that the
increasing aging time of starting solution with respect to ZnO
generally promotes photocatalytic activity. The thin films obtained
from ZnO sol, which is aged 30 days have best photocatalytic
degradation of the dye (97,22%) in comparison with the freshly
prepared ones (65,92%). The samples and photocatalytic
experimental results are reproducible. Nevertheless, all films exhibit
a substantial activity in both UV light and darkness, which is
promising for the development of new ZnO photocatalysts by sol-gel
method.",https://zenodo.org/api/files/40d33e3d-b258-42c3-a023-816b9a3d3e58/10000623.pdf,pdf
87,Éviter le binage dans le colza biologique,10.5281/zenodo.6865806,"Dierauer, Hansueli, Niggli, Jeremias, Gelencsér, Tobias",2022-07-20,"Problème : Le colza oléagineux semé en été ne forme un couvert dense qu’au printemps suivant. En automne et en hiver, les peuplements peuvent être infestés de mauvaises herbes, et dans les zones vulnérables, une érosion du sol peut se produire.
Solution : Le sous-semis permet d’augmenter la couverture du sol à l’automne et ainsi de prévenir la levée et le développement des mauvaises herbes. Dans le cas du colza, les légumineuses sensibles au gel sont les mieux adaptées au sous-semis. Elles fixent l’azote et contribuent ainsi, par minéralisation, à couvrir les besoins importants en azote du colza. Après leur dépérissement en hiver, elles forment une couche fine de paillis sur le sol.",https://zenodo.org/api/files/889425e8-d828-47a9-8d8c-2bb919c51854/Dierauer-No%20more%20hoeing%20in%20organic%20oilseed%20rape_FR.pdf,pdf
88,Adsorption of Phosphate by Ferric Oxide Systems,10.5281/zenodo.6459899,"A. K. Moulik, S. N. Chakravarti, S. K. Mukherjee",1970-02-28,"The adsorption charaoteristics of phosphate on ferric oxide systems have been investigated. For this study, iron oxide has been prepared in four physicochemically different forms, namely, sol, gel, ignited and crystalline. The adsorption isotherms at various pH values obtained m the usual way conform more or less with that of Freundlich. It was not a clear case of exchange of phosphate for OH ions but could be partly so.",https://zenodo.org/api/files/4a22a7f2-7c69-44ba-982e-9119a230775a/149-153.pdf,pdf
89,Characterization of Sr-containing MBGs grafted with ICOS-Fc,10.5281/zenodo.4468025,"Vitale, Chiara",2021-01-26,"The goal of the investigation is the morphological and structural characterization of strontium containing MBGs produced using a base catalyzed sol-gel method and successively grafted with ICOS-Fc. Grafting of ICOS-Fc on MBG surface was achieved following a covalent zero-distance approach. At first, strontium containing MBGs were functionalized to obtain amino groups exposed on the surface and successively, ICOS-Fc was grafted exploiting the carboxyl groups of Fc residue.",Inconnu,Inconnu
90,"De la fiebre de la soja a la degradación de los suelos.  Economía, ecología y política en la agricultura del  centro-oeste del Chaco Seco, Argentina (1960-1990)",10.19137/qs.v25i1.4355,"Zorzoli, Facundo",2021-01-01,"Este artículo recupera y analiza los procesos de cambio agrario asociados a la primera expansión de la frontera de la agricultura extensiva de secano en el área centro-oeste del Chaco Seco argentino (noroeste de Argentina) durante el período 1960-1990. La singularidad del caso es que en las colonias agrícolas de esa área se introdujo el cultivo de soja en la década de 1960, con lo cual se constituyó en uno de los primeros espacios en Argentina donde se produjo comercialmente esta leguminosa. Esa experiencia supuso el antecedente en relación con el cual organismos públicos y empresas privadas produjeron conocimiento y tecnología para lograr resultados económicamente positivos sobre un espacio hasta ese momento marginal (1960-1970) en base a un cultivo sin antecedentes nacionales en condiciones agroclimáticas semiáridas. En la década de 1970, capitales de otros sectores de la economía adquirieron tierras e imprimieron un modelo empresarial a la agricultura del área de estudio. No obstante, durante la década de 1980, la degradación de los suelos fue una problemática general que ralentizó la expansión de la década previa. // This article analyzes the processes of agrarian change associated to the first expansion of the extensive dryland agriculture frontier in middle-western Dry Chaco (northwestern Argentina) during the 1960-1990 period. The singularity of the case in relation to other agrarian spaces of the region is that soybean cultivation was introduced in the 1960s in the farming colonies of that area, constituting one of the first spaces in Argentina where soybean was produced commercially. This experience constituted the precedent in relation to which public organizations and private companies produced knowledge and technology to achieve economically positive results on what until then was a marginal space, based on a crop with no national background in semi-arid spaces. In the 1970s, investors from other sectors of the economy acquired land and imprinted a business model for agriculture in the study area. However, during the 1980s soil degradation became a general problem that slowed the expansion of the previous decade.",https://zenodo.org/api/files/4543c397-4f7d-437d-89de-2f55994fa5c5/De%20la%20fibre%20de%20la%20soja%20a%20la%20degradaci%C3%B3n%20de%20los%20suelos%20-%20Zorzoli%202021.pdf,pdf
91,Optical Lithography Patterning of SiO2 Layers for Interface Passivation of Thin Film Solar Cells,10.1002/solr.201800212,"Sourav Bose, José M. V. Cunha, Sunil Suresh, Jessica De Wild, Tomás S. Lopes, João R. S. Barbosa, Ricardo Silva, Jérôme Borme, Paulo A. Fernandes, Bart Vermang , Pedro M. P. Salomé",2018-10-08,"Ultrathin Cu(In,Ga)Se2 solar cells are a promising way to reduce costs and to increase the electrical performance of thin film solar cells. An optical lithography process that can produce sub‐micrometer contacts in a SiO2 passivation layer at the CIGS rear contact is developed in this work. Furthermore, an optimization of the patterning dimensions reveals constrains over the features sizes. High passivation areas of the rear contact are needed to passivate the CIGS interface so that high performing solar cells can be obtained. However, these dimensions should not be achieved by using long distances between the contacts as they lead to poor electrical performance due to poor carrier extraction. This study expands the choice of passivation materials already known for ultrathin solar cells and its fabrication techniques.",https://zenodo.org/api/files/f6d26fc7-c287-4090-bba2-3f1b3e284632/Sourav%20Optical%20Lithography%20Paper-2018-10-02.pdf,pdf
92,Acoustic Study on the Interactions of Coconut Oil Based Copper Oxide Nanofluid,10.5281/zenodo.1061828,"M. Nabeel Rashin, J. Hemalatha",2012-04-21,Novel Coconut oil nanofluids of various concentrations have been prepared through ultrasonically assisted sol-gel method. The structural and morphological properties of the copper oxide nanoparticle have been analyzed with respectively and it revealed the monoclinic end-centered structure of crystallite and shuttle like flake morphology of agglomerates. Ultrasonic studies have been made for the nanofluids at different temperatures. The molecular interactions responsible for the changes in acoustical parameter with respect to concentration and temperature are discussed.,https://zenodo.org/api/files/6c15f680-35fc-4cd2-a45b-4058ad6702af/5859.pdf,pdf
93,"SOL-GEL PREPARATION, CHARACTERIZATION AND THERMOELECTRICAL PROPERTIES OF ALUMINUM DOPED ZINC OXIDE FILMS",10.5281/zenodo.5893156,G.K.Paul,2021-12-31,"Department of Physics, Hooghly Mohsin College, Hooghly – 712101
ZnO films doped aluminum has been prepared using sol-gel technique. The films are polycrystalline in nature having wurtzite structure and a tendency of growth of (002) reflection with doping. The crystallite size becomes increase with doping. The thermoelectric power (TEP) measurements curves show a peak around 215 K for all the samples, which might be due to interaction between charge carrier and anisotropic lattice vibrations.",https://zenodo.org/api/files/3fcc2022-74fc-4994-8033-ba13e17d5e04/J7_2A_3.pdf,pdf
94,Electron Microscopic Study of Carbon Powders and Their Composites,10.33619/2414-2948/52/05,Zhogashtiev N.,2020-03-15,"Primary ultrafine carbon powders were obtained using the sol-gel method and drying in a supercritical fluid using various carbon raw materials. By heat treatment at 1000–1100 °C, ultrafine carbon powders were obtained. The properties of primary ultrafine carbon powders and their annealing products were studied using a Tescan Vega 3 SEM scanning electron microscope (SEM). The results show that the starting materials affect the structure of the resulting ultrafine carbon powders.",https://zenodo.org/api/files/f6d60be3-6829-4c8c-bc10-f18264e6c617/%D0%96%D0%BE%D0%B3%D0%B0%D1%88%D1%82%D0%B8%D0%B5%D0%B2%20%D0%9D.%20%D0%A2.%20.pdf,pdf
95,Hydrolysis and Condensation of Silicates: Effect on Structure,10.1016/0022-3093(88)90005-1,"Brinker, C. J.",1988-03-01,"The hydrolysis and condensation reactions of monomeric alkoxysilanes and organylalkoxysilanes utilized in sol-gel processing are reviewed. Both reactions occur by acid or base-catalyzed bimolecular displacement reactions. The acid-catalyzed mechanisms are preceded by protonation of OH or OR substituents attached to Si, whereas under basic conditions hydroxyl or silanolate anions attack Si directly. Many of the observed structural trends are understood on the basis of the pH and [H2O] dependence of the hydrolysis, condensation, and dissolution reactions.",https://zenodo.org/api/files/613c5603-4f6b-45da-acd2-3e7c73068d65/article.pdf,pdf
96,Development of Quasi-Two-Dimensional Nb2O5 for Functional Electrodes of Advanced Electrochemical Systems,10.5281/zenodo.1055789,"S. Zhuiykov, E. Kats",2013-06-28,"In recent times there has been a growing interest in the
development of quasi-two-dimensional niobium pentoxide (Nb2O5)
as a semiconductor for the potential electronic applications such as
capacitors, filtration, dye-sensitised solar cells and gas sensing
platforms. Therefore once the purpose is established, Nb2O5 can be
prepared in a number of nano- and sub-micron-structural
morphologies that include rods, wires, belts and tubes. In this study
films of Nb2O5 were prepared on gold plated silicon substrate using
spin-coating technique and subsequently by mechanical exfoliation.
The reason this method was employed was to achieve layers of less
than 15nm in thickness. The sintering temperature of the specimen
was 800oC. The morphology and structural characteristics of the
films were analyzed by Atomic Force Microscopy (AFM), Raman
Spectroscopy, X-ray Photoelectron Spectroscopy (XPS).",https://zenodo.org/api/files/981d27de-eb09-4ee0-9c9a-7cbe7e851889/1752.pdf,pdf
97,Preparation and characterization of U/Nd microspheres synthesized by internal gelation,10.5281/zenodo.3250624,Christian Schreinemachers,2013-04-25,"MSc Thesis, Nuclear Applications",https://zenodo.org/api/files/8a285fbd-4fa3-4548-8e20-da01868dfef8/Schreinemachers2013.pdf,pdf
98,SINTESIS DAN KARAKTERISTIK ARUS-TEGANGAN STRUKTUR KOMPOSIT BOLA KARBON-ZnO,10.5281/zenodo.1311265,"Alfarisa, Suhufa, Safitri, Rika Noor, Abu Bakar, Suriani",2016-05-23,"Dalam kajian ini, struktur komposit bola karbon – seng oksida (ZnO) disintesis menggunakan kombinasi dari metode deposisi uap kimia termal dan rendaman sol – gel. Oli bekas digunakan sebagai prekursor alami untuk menghasilkan bola karbon menggunakan pemanas deposisi uap kimia termal 2 tahap. Mikroskop elektron, dispersi energi sinar-X dan spektroskopi mikro-Raman digunakan untuk mengetahui struktural dan sifat sampel. Gambar mikroskop elektron menunjukkan struktur ZnO yang termodifikasi setelah dikompositkan dengan bola karbon. Berkurangnya diameter batang ZnO juga teramati di beberapa bagian sampel. Karakteristik arus – tegangan dengan dan tanpa pencahayaan UV diukur menggunakan simulator sel surya. Didapatkan bahwa dengan pencahayaan UV, karakteristik arus – tegangan dari sampel bola karbon – ZnO meningkat. Sifat pancaran medan elektron sampel juga dipelajari dan didapatkan medan turn on yang rendah (2,1 V/mm pada 1,0 mA/cm2) dengan rapat arus maksimum sebesar 2,76 ´ 10-5 A/cm2 teramati dari sampel. Penemuan ini membuka peluang aplikasi baru dan menjanjikan dari struktur komposit bola karbon-ZnO untuk digunakan di dalam peranti elektronik dan optoelektronik.",https://zenodo.org/api/files/04439486-2e0d-4fdc-ad22-aee2bbcb68b6/artikel%20semirata%202016.pdf,pdf
99,Double Metal Alkoxides / Heterometallic Alkoxides,10.5281/zenodo.6994891,"Kapoor, Ramesh, Arkles, Barry",1995-01-01,"Heterometallic alkoxides are those alkoxides having two or more different metals linked via bridging alkoxy groups, via oxo-groups or sometimes metal-metal bonding.  The large majority of heterometallic alkoxides corresponds to derivatives in which one of the metals is either an alkali or alkaline earth metal.",https://zenodo.org/api/files/b0096d20-2ab9-4a53-9ab7-3d3fe01ed6e9/R%20Kapoor%20-%20B.Arkles%20ed%20Double%20Metal%20Alkoxides%20Heterometallic%20Alkoxides.pdf,pdf
