,Titre,DOI,Auteurs,Date de publication,Abstract,Lien fichier,Type fichier,Abstract_lemm
10,The reversible sol-gel transformation,10.1039/tf921160a044,"Bradford, S. C.",1921-01-01,,https://zenodo.org/api/files/ca5ada3a-3876-47dc-ae24-84f551c1ecf7/article.pdf,pdf,nan
11,Lipase Catalyzed Synthesis of Aromatic Esters of Sugar Alcohols,10.5281/zenodo.1082706,"R. Croitoru, L. A. M. van den Broek, A. E. Frissen, C. M. Davidescu, F. Peter, C. G. Boeriu",2011-04-22,"Commercially available lipases (Candida antarctica lipase B, Novozyme 435, Thermomyces lanuginosus lipase, and Lipozyme TL IM), as well as sol-gel immobilized lipases, have been screened for their ability to acylate regioselectively xylitol, sorbitol, and mannitol with a phenolic ester in a binary mixture of t-butanol and dimethylsulfoxide. HPLC and MALDI-TOF MS analysis revealed the exclusive formation of monoesters for all studied sugar alcohols. The lipases immobilized by the sol-gel entrapment method proved to be efficient catalysts, leading to high conversions (up to 60%) in the investigated acylation reactions. From a sequence of silane precursors with different nonhydrolyzable groups in their structure, the presence of octyl and i-butyl group was most beneficial for the catalytic activity of sol-gel entrapped lipases in the studied process.",https://zenodo.org/api/files/971c141a-08ba-4e6c-9616-fd610942ab6c/14289.pdf,pdf,"commercially available lipase ( Candida antarctica lipase B , Novozyme 435 , Thermomyces lanuginosus lipase , and Lipozyme TL IM ) , as well as sol - gel immobilized lipase , have be screen for their ability to acylate regioselectively xylitol , sorbitol , and mannitol with a phenolic ester in a binary mixture of t - butanol and dimethylsulfoxide . HPLC and MALDI - TOF MS analysis reveal the exclusive formation of monoester for all study sugar alcohol . the lipase immobilize by the sol - gel entrapment method prove to be efficient catalyst , lead to high conversion ( up to 60 % ) in the investigate acylation reaction . from a sequence of silane precursor with different nonhydrolyzable group in their structure , the presence of octyl and I - butyl group be most beneficial for the catalytic activity of sol - gel entrapped lipase in the studied process ."
12,Tuning of pore texture of carbon xerogels synthesized using resorcinol and paraformaldehyde as precursors,10.5281/zenodo.5654935,"Ajit Das, Kamala Mandy Hansda, Nagendranath Mahata",2020-05-01,"Center for Adsorption and Reaction Engineering on Surface (CARES), Department of Chemistry,
Sidho-Kanho-Birsha University, Purulia-723 104, West Bengal, India
E-mail: nagendranath_mahata.chem@skbu.ac.in
Manuscript received online 20 December 2019, revised 22 January 2020, accepted 25 January 2020
Mesoporous carbon xerogels were synthesised using paraformaldehyde and resorcinol as precursors. Organic gel was obtained by sol-gel processing of the precursors. The wet gel was dried and then carbonized under nitrogen flow to obtain carbon xerogel. A series of carbon xerogels was synthesised by varying pH of sol-gel processing in the range of 5.5 to 6.3. One carbon xerogel was activated by nitric acid and subsequently heated at elevated temperatures (200 to 300ºC) under vacuum to obtain another series of carbon xerogels. All the carbon xerogels were characterised by nitrogen adsorption-desorption isotherm measurement. The carbon xerogels were found to be significantly mesoporous. Pore texture was found to be tuned by the precursor sol-gel processing pH as well as by the post synthesis treatment by means of nitric acid activation-evacuation at elevated temperature.",https://zenodo.org/api/files/6ed763ac-8b9f-475a-a408-244ae77b1af6/May-6.pdf,pdf,"center for Adsorption and Reaction Engineering on Surface ( CARES ) , Department of Chemistry , 
 Sidho - Kanho - Birsha University , Purulia-723 104 , West Bengal , India 
 e - mail : nagendranath_mahata.chem@skbu.ac.in 
 Manuscript receive online 20 December 2019 , revise 22 January 2020 , accept 25 January 2020 
 mesoporous carbon xerogel be synthesise use paraformaldehyde and resorcinol as precursor . organic gel be obtain by sol - gel processing of the precursor . the wet gel be dry and then carbonize under nitrogen flow to obtain carbon xerogel . a series of carbon xerogel be synthesise by vary ph of sol - gel processing in the range of 5.5 to 6.3 . one carbon xerogel be activate by nitric acid and subsequently heat at elevated temperature ( 200 to 300ºc ) under vacuum to obtain another series of carbon xerogel . all the carbon xerogel be characterise by nitrogen adsorption - desorption isotherm measurement . the carbon xerogel be find to be significantly mesoporous . pore texture be find to be tune by the precursor sol - gel processing ph as well as by the post synthesis treatment by mean of nitric acid activation - evacuation at elevated temperature ."
13,GROWTH  MECHANISMS OF  MgO NANOCRYSTALS VIA A SOL-GEL SYNTHESIS USING DIFFERENT COMPLEXING AGENTS,10.5281/zenodo.1189028,"V.T. Srisuvetha, S.L. Rayar, G. Shanthi,  A.Dhayal Rajc",2018-03-06,"MgO thin films have been prepared on substrates by a novel and simple sol-gel method using magnesium nitrate and collusion as starting material. The MgO nano catalyst with good sensor crystallization were obtained after annealing at 100°C Magnesium oxide was prepared by sol-gel method. The method involves the hydrolysis of magnesium alkoxide in the presence of acid or basic catalysts followed by a polyethylene glycol condensation reaction. The synthesized solids were characterized by IR spectroscopy X-ray diffraction electron microscopy, Ultraviolet visible absorbance measurement photoluminescence and Raman scattering spectra. sol gel irradiation the structure and morphology of the MgO particles were analyzed by XRD,These articles were used for FTIR spectroscopic measurement and spectra were collected, In EDS we calculated the peak intensity the SEM the images of metal oxide.",https://zenodo.org/api/files/282b6e2f-1300-4c30-89c7-44c7520d2835/Sri%20Suvetha.doc,doc,"MgO thin film have be prepare on substrate by a novel and simple sol - gel method use magnesium nitrate and collusion as starting material . the MgO nano catalyst with good sensor crystallization be obtain after anneal at 100 ° C Magnesium oxide be prepare by sol - gel method . the method involve the hydrolysis of magnesium alkoxide in the presence of acid or basic catalyst follow by a polyethylene glycol condensation reaction . the synthesized solid be characterize by IR spectroscopy x - ray diffraction electron microscopy , Ultraviolet visible absorbance measurement photoluminescence and Raman scatter spectra . sol gel irradiation the structure and morphology of the MgO particle be analyze by XRD , these article be use for FTIR spectroscopic measurement and spectra be collect , in EDS we calculate the peak intensity the SEM the image of metal oxide ."
14,Yttria nanopowders for transparent yttria ceramics prepared by precipitation sol-gel method,10.5281/zenodo.3365783,"Nibu Putenpurayil Govindan, Monika Michálková, Dušan Galusek",2018-11-30,"Yttria nanopowders for transparent yttria ceramics prepared by
precipitation sol-gel method",https://zenodo.org/api/files/5b0c47da-7f92-444d-8018-8a9e252123f3/Yttria%20nanopowders%20for%20transparent%20yttria%20ceramics%20prepared%20by%20precipitation%20sol-gel%20method.pdf,pdf,"Yttria nanopowder for transparent yttria ceramic prepare by 
 precipitation sol - gel method"
15,Hybrid Sol-Gel Coatings: Erosion-Corrosion protection,10.5281/zenodo.1199601,"Figueira, R. B.",2018-01-01,"The properties and wide application range of organic-inorganic hybrid (O-IH) sol-gel materials have attracted significant attention over the past decades. The combination of organic polymers and inorganic materials in a single-phase provides exceptional possibilities to tailor electrical, optical and mechanical properties concerning diverse applications. This unlimited design concept has led to the development of diverse coatings for several applications such as glasses, and metals to mitigate mechanical abrasion, erosion and corrosion. This class of materials could be easily obtained by sol-gel method at mild synthesis conditions. Furthermore, the large variety of available chemical precursors allows producing a diversity of coatings with tuned mechanical and thermal properties. This chapter will introduce the fundamentals of the sol-gel method to produce O-IH protective thin coatings and discuss the methodologies used to apply these materials onto different metallic substrates for erosion and corrosion protection.",https://zenodo.org/api/files/a1205a0d-0b91-43f5-98d8-7d103e043ced/article.pdf,pdf,"the property and wide application range of organic - inorganic hybrid ( o - IH ) sol - gel material have attract significant attention over the past decade . the combination of organic polymer and inorganic material in a single - phase provide exceptional possibility to tailor electrical , optical and mechanical property concern diverse application . this unlimited design concept have lead to the development of diverse coating for several application such as glass , and metal to mitigate mechanical abrasion , erosion and corrosion . this class of material could be easily obtain by sol - gel method at mild synthesis condition . furthermore , the large variety of available chemical precursor allow produce a diversity of coating with tuned mechanical and thermal property . this chapter will introduce the fundamental of the sol - gel method to produce o - ih protective thin coating and discuss the methodology use to apply these material onto different metallic substrate for erosion and corrosion protection ."
16,Nanostructure of Gamma-Alumina Prepared by a Modified Sol-Gel Technique,10.5281/zenodo.1124823,"Débora N. Zambrano, Marina O. Gosatti, Leandro M. Dufou, Daniel A. Serrano, M. Mónica Guraya, Soledad Perez-Catán",2016-04-02,"Nanoporous g-Al2O3 samples were synthesized via a sol-gel technique, introducing changes in the Yoldas´ method. The aim of the work was to achieve an effective control of the nanostructure properties and morphology of the final g-Al2O3. The influence of the reagent temperature during the hydrolysis was evaluated in case of water at 5 ºC and 98 ºC, and alkoxide at -18 ºC and room temperature. Sol-gel transitions were performed at 120 ºC and room temperature. All g-Al2O3 samples were characterized by X-ray diffraction, nitrogen adsorption and thermal analysis. Our results showed that temperature of both water and alkoxide has not much influence on the nanostructure of the final g-Al2O3, thus giving a structure very similar to that of samples obtained by the reference method as long as the reaction temperature above 75 ºC is reached soon enough. XRD characterization showed diffraction patterns corresponding to g-Al2O3 for all samples. Also BET specific area values (253-280 m2/g) were similar to those obtained by Yoldas’s original method. The temperature of the sol-gel transition does not affect the resulting sample structure, and crystalline boehmite particles were identified in all dried gels. We analyzed the reproducibility of the samples’ structure by preparing different samples under identical conditions; we found that performing the sol-gel transition at 120 ºC favors the production of more reproducible samples and also reduces significantly the time of the sol-gel reaction.",https://zenodo.org/api/files/0206301a-46b7-4982-bd3a-8c6fbf9ca308/10004662.pdf,pdf,"nanoporous g - al2o3 sample be synthesize via a sol - gel technique , introduce change in the Yoldas ´ method . the aim of the work be to achieve an effective control of the nanostructure property and morphology of the final g - Al2O3 . the influence of the reagent temperature during the hydrolysis be evaluate in case of water at 5 ºc and 98 ºc , and alkoxide at -18 ºC and room temperature . sol - gel transition be perform at 120 ºc and room temperature . all g - al2o3 sample be characterize by x - ray diffraction , nitrogen adsorption and thermal analysis . our result show that temperature of both water and alkoxide have not much influence on the nanostructure of the final g - Al2O3 , thus give a structure very similar to that of sample obtain by the reference method as long as the reaction temperature above 75 ºc be reach soon enough . XRD characterization show diffraction pattern correspond to g - Al2O3 for all sample . also bet specific area value ( 253 - 280 m2 / g ) be similar to those obtain by Yoldas ’s original method .   the temperature of the sol - gel transition do not affect the result sample structure , and crystalline boehmite particle be identify in all dry gel . we analyze the reproducibility of the sample ' structure by prepare different sample under identical condition ; we find that perform the sol - gel transition at 120 ºc favor the production of more reproducible sample and also reduce significantly the time of the sol - gel reaction ."
17,Production of Sr-Ferrite Sub-Micron Powder by Conventional and Sol-Gel Auto-Combustion Methods,10.5281/zenodo.1097323,M. Ghobeiti-Hasab,2014-11-04,"Magnetic powder of Sr-ferrite was prepared by
conventional and sol-gel auto-combustion methods. In conventional
method, strontium carbonate and ferric oxide powders were mixed
together and then mixture was calcined. In sol-gel auto-combustion
method, a solution containing strontium nitrate, ferric nitrate and
citric acid was heated until the combustion took place automatically;
then, as-burnt powder was calcined. Thermal behavior, phase
identification, morphology and magnetic properties of powders
obtained by these two methods were compared by DTA, XRD, SEM
and VSM techniques. According to the results of DTA analysis,
formation temperature of Sr-ferrite obtained by conventional and solgel
auto-combustion methods were 1300°C and 1000°C, respectively.
XRD results confirmed the formation of pure Sr-ferrite at the
mentioned temperatures. Plate and hexagonal-shape particles of Srferrite
were observed using SEM. The Sr-ferrite powder obtained by
sol-gel auto-combustion method had saturation magnetization of
66.03 emu/g and coercivity of 5731 Oe in comparison with values of
58.20 emu/g and 4378 Oe obtained by conventional method.",https://zenodo.org/api/files/665b5140-2292-4247-92e0-97d2f7f7b57d/9999963.pdf,pdf,"magnetic powder of Sr - ferrite be prepare by 
 conventional and sol - gel auto - combustion method . in conventional 
 method , strontium carbonate and ferric oxide powder be mixed 
 together and then mixture be calcine . in sol - gel auto - combustion 
 method , a solution contain strontium nitrate , ferric nitrate and 
 citric acid be heat until the combustion take place automatically ; 
 then , as - burn powder be calcine . thermal behavior , phase 
 identification , morphology and magnetic property of powder 
 obtain by these two method be compare by DTA , XRD , SEM 
 and vsm technique . accord to the result of DTA analysis , 
 formation temperature of Sr - ferrite obtain by conventional and solgel 
 auto - combustion method be 1300 ° c and 1000 ° c , respectively . 
 XRD result confirm the formation of pure sr - ferrite at the 
 mention temperature . plate and hexagonal - shape particle of Srferrite 
 be observe use SEM . the Sr - ferrite powder obtain by 
 sol - gel auto - combustion method have saturation magnetization of 
 66.03 emu / g and coercivity of 5731 Oe in comparison with value of 
 58.20 emu / g and 4378 Oe obtain by conventional method ."
18,Deoxygenation of Beef Fat over Pd Supported Mesoporous TiO2 Catalyst Prepared by Single-Step Sol-Gel Process with Surfactant Template,10.5281/zenodo.1329130,"Tossaporn Jindarat, Siriporn Jongpatiwut, Somchai Osuwan, Suchada Butnark",2012-04-28,"Deoxygenation of beef fat for the production of hydrogenated biodiesel is investigated in a high pressure continuous flow fixed bed reactor over palladium-supported mesoporous titania catalyst synthesized via a combined single-step sol-gel process with surfactant-assisted templating method (SATM). The catalyst possessed a mesoporous charactheristic with high surface area and narrow pore size distribution. The main products of all Pd/TiO2 catalysts are n-heptadecane (n-C17) and n-pentadecane (n-C15) resulting from decarbonylation reaction. Pd/TiO2 catalyst synthesized via a combined single-step sol-gel process with SATM (SSSG) gave higher activity and selectivity to the desired products when compared to IWI/SG-TiO2 and IWI/P25-TiO2, respectively. SSSG catalyst gave the average conversion up to 80-90 % and 80 % for the selectivity in diesel range hydrocarbons. This result may cause by the higher surface area and the ability in dispersion of palladium ion in mesoporous of TiO2 during sol-gel process.",https://zenodo.org/api/files/ea47ee97-c734-4238-88c1-ecb18b0fe556/821.pdf,pdf,"deoxygenation of beef fat for the production of hydrogenate biodiesel be investigate in a high pressure continuous flow fix bed reactor over palladium - support mesoporous titania catalyst synthesize via a combine single - step sol - gel process with surfactant - assist templating method ( SATM ) . the catalyst possess a mesoporous charactheristic with high surface area and narrow pore size distribution . the main product of all Pd / TiO2 catalyst be n - heptadecane ( n - C17 ) and n - pentadecane ( n - c15 ) result from decarbonylation reaction . Pd / TiO2 catalyst synthesize via a combine single - step sol - gel process with SATM ( sssg ) give high activity and selectivity to the desire product when compare to IWI / SG - TiO2 and IWI / P25 - TiO2 , respectively . sssg catalyst give the average conversion up to 80 - 90 % and 80 % for the selectivity in diesel range hydrocarbon . this result may cause by the high surface area and the ability in dispersion of palladium ion in mesoporous of TiO2 during sol - gel process ."
19,Production of Zol-Gel Pasta in the Complex System ВаСl2-SrCl2-Sb2О3 Based on Lemonic Acid and Н2О at Temperature Interval 40-42 °С,10.33619/2414-2948/48/06,"Atambekova A., Tashpolotov Y., Ysmanov E.",2019-11-15,"The article investigated the preparation of sol-gel paste from many component substances barium chloride (BaCl2), strontium chloride (SrCl2), antimony trioxide (Sb2O3), citric acid in a liquid medium by the complexometric (chelate) method. During the reaction, the pH of the medium was 5.5 units, temperature conditions 40–42 °C. For efficient complex formation, an electric mixer was used. The ratio of multicomponent substances was according to the following formula BaIx ∙ SrIx ∙ SbIx ∙ CAIx (where X = I:I:I:I). This reaction was studied, complexes with metal ions. Thus, the sol-gel process includes hydrolysis at temperature conditions, and the mechanical effects of the latter processes occur during further polymerization and a viscous resin (gel) is formed. A homogeneous white paste is obtained, which is nanosubstances.",https://zenodo.org/api/files/58dc2624-fde1-4ed4-afcb-03019d18f5a7/%D0%90%D1%82%D0%B0%D0%BC%D0%B1%D0%B5%D0%BA%D0%BE%D0%B2%D0%B0%20%D0%90.%20%D0%9A.%2C%20%D0%A2%D0%B0%D1%88%D0%BF%D0%BE%D0%BB%D0%BE%D1%82%D0%BE%D0%B2%20%D0%AB.%2C%20%D0%AB%D1%81%D0%BC%D0%B0%D0%BD%D0%BE%D0%B2%20%D0%AD.%20%D0%9C.%20.pdf,pdf,"the article investigate the preparation of sol - gel paste from many component substance barium chloride ( BaCl2 ) , strontium chloride ( srcl2 ) , antimony trioxide ( Sb2O3 ) , citric acid in a liquid medium by the complexometric ( chelate ) method . during the reaction , the ph of the medium be 5.5 unit , temperature condition 40–42   ° c . for efficient complex formation , an electric mixer be use . the ratio of multicomponent substance be accord to the follow formula BaIx ∙ srix ∙ SbIx ∙ CAIx ( where x = I : I : I : I ) . this reaction be study , complex with metal ion . thus , the sol - gel process include hydrolysis at temperature condition , and the mechanical effect of the latter process occur during further polymerization and a viscous resin ( gel ) be form . a homogeneous white paste be obtain , which be nanosubstance ."
20,Experiment to characterize MBGs with 10% of Sr,10.5281/zenodo.4074884,"Vitale, Chiara",2020-11-13,"The goal of the investigation is the structural characterization of MBGs with 10% of Sr, produce by following a base catalyzed sol-gel method",Inconnu,Inconnu,"the goal of the investigation be the structural characterization of mbg with 10 % of Sr , produce by follow a base catalyze sol - gel method"
21,Inorganic Effect Pigment-binger System: Pigment Pickup% of Sol-gel Processed Cotton Textile,10.5281/zenodo.2540716,"Mohammad Mamunur Rashid, Md. Rasheduzzaman",2018-12-30,"Cotton plain-weaved woven fabric has been treated with inorganic effect pigment-binder system in water following the sol-gel process. Thickener and dispersing agent have been added to the solution. The fabric was then coated with the prepared solution using the sol-gel process. The pigment-coating was carried on Hochschule Niederrhein, Mönchengladbach, Germany Laboratory Padder by the help of squeezing roller. After coating, pigment pickup% was measured and compared with each other. In this work, the pickup% of effect pigment coated cotton textile will be measured and compared with each other.",https://zenodo.org/api/files/2773dd75-debb-45c7-aef1-290b06d7e84d/21.2.djvu,djvu,"Cotton plain - weave woven fabric have be treat with inorganic effect pigment - binder system in water follow the sol - gel process . Thickener and disperse agent have be add to the solution . the fabric be then coat with the prepared solution use the sol - gel process . the pigment - coating be carry on Hochschule Niederrhein , Mönchengladbach , Germany Laboratory Padder by the help of squeeze roller . after coating , pigment pickup% be measure and compare with each other . in this work , the pickup% of effect pigment coated cotton textile will be measure and compare with each other ."
22,Dataset for manuscript: Time-lapse reconstruction of the fracture front from diffracted waves arrivals in laboratory hydraulic fracture experiments,10.5281/zenodo.3901193,"Liu, Dong, Lecampion, Brice, Blum, Thomas",2020-06-19,"Dataset for manuscript: ""Time-lapse reconstruction of the fracture front from diffracted waves arrivals in laboratory hydraulic fracture experiments"" published in Geophysical Journal International (2020). https://doi.org/10.1093/gji/ggaa310",https://zenodo.org/api/files/75fe0f45-5f66-4e01-b0c1-b97832c2db00/InversionResults.zip,zip,"dataset for manuscript : "" time - lapse reconstruction of the fracture front from diffract wave arrival in laboratory hydraulic fracture experiment "" publish in Geophysical Journal International ( 2020 ) .   https://doi.org/10.1093/gji/ggaa310"
23,Structural and Electrical Properties of BNT-BT0.08 Ceramics Processed by Spark Plasma Sintering,10.5281/zenodo.1079048,"Ciceron Berbecaru, Marin Cernea, Gheorghe Virgil Aldica, Roxana Trusca",2011-07-26,"(Bi0.5Na0.5)TiO3 doped with 8 mol % BaTiO3 powder
(BNT-BT0.08), prepared by sol-gel method was compacted and
sintered by Spark Plasma Sintering (SPS) process. The influence of
SPS temperature on the densification of BNT-BT0.08 ceramic was
investigated. Starting from sol-gel nanopowder of BNT-BT
containing 8 mol % BaTiO3 with an average particles size of about
30 nm, were obtained ceramics with density around 98 % of the
theoretical density value when the SPS temperature used was about
850 °C. The average grain size of the resulting ceramics was 80 nm.
The BNT-BT0.08 ceramic sample obtained by SPS method has shown
good electric properties at various frequencies.",https://zenodo.org/api/files/aa2ba783-37ed-45a1-915a-af8bfb2edcc7/12356.pdf,pdf,"( Bi0.5Na0.5)TiO3 dope with 8 mol % BaTiO3 powder 
 ( BNT - BT0.08 ) , prepare by sol - gel method be compact and 
 sinter by Spark Plasma Sintering ( SPS ) process . the influence of 
 SPS temperature on the densification of BNT - BT0.08 ceramic be 
 investigate . start from sol - gel nanopowder of BNT - BT 
 contain 8 mol % BaTiO3 with an average particle size of about 
 30 nm , be obtain ceramic with density around 98 % of the 
 theoretical density value when the SPS temperature use be about 
 850 ° c . the average grain size of the result ceramic be 80 nm . 
 the BNT - BT0.08 ceramic sample obtain by SPS method have show 
 good electric property at various frequency ."
24,CONTROLLER OF FLUORINE­DOPED TIN OXIDE THIN FILMS DEPOSITION VIA CYCLES AND ANNEALING TEMPERATURES BY SPIN COATING TECHNIQUES,10.15587/1729-4061.2020.210818,"Tri Arini, Latifa Hanum Lalasari, Lia Andriyah, Nadia Natasha, Fariza Yunita, Florentinus Firdiyono, Adjie Maulana Syaputra, Amalia Solehah, Achmad Subhan",2020-10-31,"Fluorine-doped tin oxide (FTO) thin films have been deposited by the modified spin coating method at 3000 rpm using tin (II) chloride dehydrate (SnCl2×2H2O) as a precursor, ammonium fluoride (NH4F) as a dopant and ethanol as a solvent. The aim of this research is to find out the quality of the thin film based on the number of cycles (3, 4, 5, and 6 cycles) and annealing temperature (300, 400 and 500 °C). The variation of annealing temperature and number of cycles can affect the crystal structure of the FTO thin film, crystal size and grain size. Increasing the number of cycles and annealing temperature can lead to larger crystallite size and lower dislocation density, so that electrons between the grains can move easily. The large grain can reduce the grain boundary, increasing the electron mobility and decreasing the resistivity. XRD analysis shows that the structure of SnO2 polycrystalline with the most dominant crystal plane (110) is formed in this research when compared to the intensity of other structures. The resistivity value decreases with increasing the annealing temperature and number of cycles. In addition, transparency value also decreases along with increasing the annealing temperature and number of cycles. The optimum results of resistivity and transparency values obtained in this research are 1.692´10-2 Ω×cm and 69.232 % at 500 °C and 5 cycles. These results can be used as a reference for further study to optimize the production of fluorine-doped tin oxide (FTO) thin film with spin coating. Therefore, many factors that affect the production of fluorine-doped tin oxide (FTO) thin film, either dissolving stage or deposition process on the substrate surface still need to be studied deeply to obtain the optimum result",https://zenodo.org/api/files/82e75415-2adc-4ab2-8dd9-0c17a6626287/Controller%20of%20fluorine%C2%ADdoped%20tin%20oxide%20thin%20films%20deposition%20via%20cycles%20and%20annealing%20temperatures%20by%20spin%20coating%20techniques.pdf,pdf,"fluorine - dope tin oxide ( FTO ) thin film have be deposit by the modified spin coating method at 3000   rpm use tin ( II ) chloride dehydrate ( SnCl2×2H2O ) as a precursor , ammonium fluoride ( nh4f ) as a dopant and ethanol as a solvent . the aim of this research be to find out the quality of the thin film base on the number of cycle ( 3 , 4 , 5 , and 6   cycle ) and anneal temperature ( 300 , 400 and 500   ° c ) . the variation of anneal temperature and number of cycle can affect the crystal structure of the FTO thin film , crystal size and grain size . increase the number of cycle and anneal temperature can lead to large crystallite size and low dislocation density , so that electron between the grain can move easily . the large grain can reduce the grain boundary , increase the electron mobility and decrease the resistivity . XRD analysis show that the structure of sno2   polycrystalline with the most dominant crystal plane ( 110 ) be form in this research when compare to the intensity of other structure . the resistivity value decrease with increase the anneal temperature and number of cycle . in addition , transparency value also decrease along with increase the anneal temperature and number of cycle . the optimum result of resistivity and transparency value obtain in this research be 1.692´10 - 2   Ω×cm and 69.232   % at 500   ° c and 5 cycle . these result can be use as a reference for further study to optimize the production of fluorine - dope tin oxide ( FTO ) thin film with spin coating . therefore , many factor that affect the production of fluorine - dope tin oxide ( FTO ) thin film , either dissolve stage or deposition process on the substrate surface still need to be study deeply to obtain the optimum result"
