,Titre,DOI,Auteurs,Date de publication,Abstract,Lien fichier,Type fichier,Abstract_lemm
64,Green synthesis of silver Nanoparticle using Carica Papaya and study there Biochemical Application,10.5281/zenodo.7296295,"Ms.Pallavi R.Bhagat, Ms. Shubhangi Sahebsingh Rajput, Ms. Shruti Prashant Chavan",2022-11-06,"Abstract: The nanopartical offer several advantages over other conventional drug delivery systems. Nanoparticles have gained importance in technological advancements due to their modifiable physical, chemical and biological properties with improved performance over their bulk foils. Nanoparticles can simply move in the body due to their small size and reach very complex organs through divers routes. The high stability, controlled drug release makes nanoparticles the most suitable drug delivery system. The study of different methods of synthesis of nanoparticles is essential to obtain desired nanoparticle with specific sizes and shapes. They are suitable candidates for various marketable and local application, which include imaging, catalysis medical application and environmental application.
Keywords: Nanopartical, bulk foil, divers routes.
Title: Green synthesis of silver Nanoparticle using Carica Papaya and study there Biochemical Application
Author: Ms.Pallavi R.Bhagat, Ms. Shubhangi Sahebsingh Rajput, Ms. Shruti Prashant Chavan
International Journal of Interdisciplinary Research and Innovations
ISSN 2348-1218 (print), ISSN 2348-1226 (online)
Vol. 10, Issue 4, October 2022 - December 2022
Page No: 35-39
Research Publish Journals
Website: www.researchpublish.com
Published Date: 06-November-2022
DOI: https://doi.org/10.5281/zenodo.7296295
Paper Download Link (Source)
https://www.researchpublish.com/papers/green-synthesis-of-silver-nanoparticle-using-carica-papaya-and-study-there-biochemical-application",https://zenodo.org/api/files/d1ca0fcd-a524-4c47-815e-eb870aab3cbd/Green%20synthesis%20of%20silver%20Nanoparticle-11062022-1.pdf,pdf,"abstract : the nanopartical offer several advantage over other conventional drug delivery system . nanoparticle have gain importance in technological advancement due to their modifiable physical , chemical and biological property with improved performance over their bulk foil . nanoparticle can simply move in the body due to their small size and reach very complex organ through diver route . the high stability , control drug release make nanoparticle the most suitable drug delivery system . the study of different method of synthesis of nanoparticle be essential to obtain desire nanoparticle with specific size and shape . they be suitable candidate for various marketable and local application , which include imaging , catalysis medical application and environmental application . 
 Keywords : nanopartical , bulk foil , diver route . 
 title : green synthesis of silver Nanoparticle use Carica Papaya and study there Biochemical Application 
 Author : Ms. Pallavi R.Bhagat , Ms. Shubhangi Sahebsingh Rajput , Ms. Shruti Prashant Chavan 
 International Journal of Interdisciplinary Research and Innovations 
 ISSN 2348 - 1218 ( print ) , ISSN 2348 - 1226 ( online ) 
 Vol . 10 , Issue 4 , October 2022 - December 2022 
 Page no : 35 - 39 
 Research Publish Journals 
 Website : www.researchpublish.com 
 publish Date : 06 - november-2022 
 DOI : https://doi.org/10.5281/zenodo.7296295 
 Paper Download Link ( source ) 
 https://www.researchpublish.com/papers/green-synthesis-of-silver-nanoparticle-using-carica-papaya-and-study-there-biochemical-application"
65,Comparative analysis of different routes to prepare cutin nanoparticles,10.5281/zenodo.4007091,"Bučko, Sandra, Katona, Jaroslav, Spasojević, Ljiljana, Milinković Budinčić, Jelena, Fraj, Jadranka, Petrović, Lidija, Omerović, Nejra, Sharipova, Altynay, Aidarova, Saule",2019-09-08,"Comparative analysis of different routes to prepare cutin nanoparticles was carried out. Nanoparticle properties, regardless of the preparation route, depend on the final pH of the solution and on the cutin isolation procedure. Influence of pH on cutin nanoparticle recovery, zeta potential and mean diameter is presented alongside with the influence of cutin solution concentration on cutin nanoparticle mean particle diameter.",https://zenodo.org/api/files/5732b864-8e34-4805-a83a-80ae21fee911/Bucko%20et%20al._ECIS_2019.pdf,pdf,"comparative analysis of different route to prepare cutin nanoparticle be carry out .   Nanoparticle property , regardless of the preparation route , depend on the final ph of the solution and on the cutin isolation procedure . influence of ph on cutin nanoparticle recovery , zeta potential and mean diameter be present alongside with the influence of cutin solution concentration on cutin nanoparticle mean particle diameter ."
66,"A Rapid, Selective and Sensitive Spectrophotometric Method for Determination of Cerium(IV)",10.5281/zenodo.6090866,"BIJOLI K. PAL, BIRENDRA K. MITRA, SATI P. DAS THAKUR",1988-12-31,"Department of Chemistry, Jadavpur University, Calcutta-700 032
Manuscript received 31 August 1984, revised 17 May 1988, accepted 17 August 1988
A better selective, sensitive, simple and rapid chloroform extractive spectrophoto­metric method for the determination of cerium(iv) using o-iodobenzoyl-o-tolylhydroxyl­amine (OIBOTHA) has been developed. The colour system of CeIV -OIBOTHA, extracted from ammoniacal medium, in the presence of α-picoline, obeys Beer's law at \(\lambda\) max. 450 urn for 0.40 - 32 ppm of CeIV, the optimum concentration range being 1.5 — 30 ppm. The percentage relative error is 2.65% according to Ayer's equation, the molar absorptivity 5.744 x 102 dm2 mol-1 cm-1 and the Sandell sensitivity for an absorbance of 0.001 is 0.0244 \(\mu\)g cm-2. The stoichiometric composition of the complex is found to be 1 : 4 (metal - ligand), Over forty cations and anions do not interfere. The method has been tested on few synthetic samples containing cerium(iv) and the result are encouraging.",https://zenodo.org/api/files/18edff07-9397-4756-b530-50c48a58203a/862-863.pdf,pdf,"Department of Chemistry , Jadavpur University , Calcutta-700 032 
 Manuscript receive 31 August 1984 , revise 17 May 1988 , accept 17 August 1988 
 a well selective , sensitive , simple and rapid chloroform extractive spectrophoto­metric method for the determination of cerium(iv ) use o - iodobenzoyl - o - tolylhydroxyl­amine ( OIBOTHA ) have be develop . the colour system of CeIV   -OIBOTHA , extract from ammoniacal medium , in the presence of α - picoline , obey Beer 's law at   \(\lambda\ ) max . 450 urn for 0.40 - 32 ppm of CeIV , the optimum concentration range be 1.5 — 30 ppm . the percentage relative error be 2.65 % accord to Ayer 's equation , the molar absorptivity 5.744 x 102   dm2   mol-1   cm-1 and the Sandell sensitivity for an absorbance of 0.001 be 0.0244 \(\mu\)g cm-2 . the stoichiometric composition of the complex be find to be 1 : 4 ( metal - ligand ) , over forty cation and anion do not interfere . the method have be test on few synthetic sample contain cerium(iv ) and the result be encouraging ."
67,Luminescence efficiency of cerium-doped yttrium aluminum garnet ceramics formed by radiation assisted synthesis,10.15587/1729-4061.2021.246379,"Gulnur Alpyssova, Victor Lisitsyn, Mikhail Golkovski, Dossymkhan Mussakhanov, Zhakyp Karipbayev, Tatyana Grechkina, Dana Karabekova, Artem Kozlovskiy",2021-12-21,"The variety of applications of yttrium-aluminum garnet (YAG)-based luminescent materials and the morphology necessary for these purposes required the development of many technologies for their synthesis. All synthesis technologies used are complex. The structural phase of yttrium-aluminum garnet is formed with any technology, at temperatures exceeding 1,500 °C. The starting materials for the synthesis are metal oxides of aluminum, yttrium and other oxides for activation and modification. It seems possible to use hard radiation to form a new phase. Radiation synthesis of ceramics is realized in less than 1 s, without the use of any additives and influences.
The synthesis was carried out at the electron accelerator of the Institute of Nuclear Physics (Novosibirsk). In this work, we studied the spectral-kinetic and quantitative characteristics of luminescence for the first time obtained by the method of radiation synthesis of ceramic samples of yttrium-aluminum garnet doped with cerium with statistical processing of their values. The dependences of the reproducibility of the spectral characteristics of the luminescence of the samples on the preliminary preparation of the charge for synthesis have been investigated. Several cycles of luminophore brightness studies have been performed.
It is shown that the obtained ceramics based on yttrium-aluminum garnet doped with cerium possesses the required spectral-kinetic properties, and the efficiency of conversion of the chip radiation into luminescence is achieved, which is comparable to that available in commercial phosphors. The maximum measured values of the position of the bands are from 553.5 to 559.6 nm. Brightness values range from 4,720 to 1,960 cd/m2.
It was found that the main reason for the scatter in the characteristics of the luminescent properties of ceramics of yttrium-aluminum garnet, activated by cerium obtained by radiation assisted synthesis is the high rate of synthesis and, especially, the high rate of cooling of the samples.",https://zenodo.org/api/files/08ccae78-86ca-41f0-8d8d-2030dcfdaa0f/Luminescence%20efficiency%20of%20cerium-doped%20yttrium%20aluminum%20garnet%20ceramics%20formed%20by%20radiation%20assisted%20synthesis.pdf,pdf,"the variety of application of yttrium - aluminum garnet ( yag)-base luminescent material and the morphology necessary for these purpose require the development of many technology for their synthesis . all synthesis technology use be complex . the structural phase of yttrium - aluminum garnet be form with any technology , at temperature exceed 1,500   ° c . the start material for the synthesis be metal oxide of aluminum , yttrium and other oxide for activation and modification . it seem possible to use hard radiation to form a new phase . radiation synthesis of ceramic be realize in less than 1 s , without the use of any additive and influence . 
 the synthesis be carry out at the electron accelerator of the Institute of Nuclear Physics ( Novosibirsk ) . in this work , we study the spectral - kinetic and quantitative characteristic of luminescence for the first time obtain by the method of radiation synthesis of ceramic sample of yttrium - aluminum garnet dope with cerium with statistical processing of their value . the dependence of the reproducibility of the spectral characteristic of the luminescence of the sample on the preliminary preparation of the charge for synthesis have be investigate . several cycle of luminophore brightness study have be perform . 
 it be show that the obtain ceramic base on yttrium - aluminum garnet dope with cerium possess the require spectral - kinetic property , and the efficiency of conversion of the chip radiation into luminescence be achieve , which be comparable to that available in commercial phosphor . the maximum measure value of the position of the band be from 553.5 to 559.6   nm . brightness value range from 4,720 to 1,960   cd / m2 . 
 it be find that the main reason for the scatter in the characteristic of the luminescent property of ceramic of yttrium - aluminum garnet , activate by cerium obtain by radiation assist synthesis be the high rate of synthesis and , especially , the high rate of cooling of the sample ."
68,Spectrophotometric Determination of Cerium(IV) in Aqueous Medium with 4-Sulpho-2-aminobenzenethiol and Its Studies,10.5281/zenodo.6321966,ANIL K. CHAKRABARTI,1985-07-31,"Department of Chemistry, Jadavpur University, Calcutta-700 032
Manuscript received 29 September 1982, revised 12 March 1985, accepted 31 July 1982
A simple, sensitive and selective spectrophotometric method of determination of cerium(IV) complex with a new thiol reagent has been reported here. The blue-violet complex is formed at 0.4-2.88 M hydrochloric acid absorbs maximum at 560 nm, and it is stable for 3 h. Beer's law is obeyed from 0.4 to 18 ppm of CeIV . The molar absorp­tivity and Sandell's sensitivity values are 8.06 x 103 dm3 mol-1 cm-1 and 0.0172 µg cm-2 CeIV, respectively at 560 nm. A fifty-fold excess of ZrIV, ThIV, TiIV, MoVI, WVI, Uv MnII,ZnII, PbII  CrIII CdII NiII CoII and CuII, and seventeen anions do not interfere in the determination. The cerium(IV)-thiol composition deter­mined by photometric method is found to be 1 : 2.",https://zenodo.org/api/files/aa7b7cfb-1f9e-413a-a1a4-4b9661054c1c/541-543.pdf,pdf,"Department of Chemistry , Jadavpur University , Calcutta-700 032 
 Manuscript receive 29 September 1982 , revise 12 March 1985 , accept 31 July 1982 
 a simple , sensitive and selective spectrophotometric method of determination of cerium(IV ) complex with a new thiol reagent have be report here . the blue - violet complex be form at 0.4 - 2.88 M hydrochloric acid absorb maximum at 560 nm , and it be stable for 3 h. Beer 's law be obey from 0.4 to 18 ppm of CeIV   . the molar absorp­tivity and Sandell 's sensitivity value be 8.06 x 103   dm3   mol-1   cm-1   and 0.0172 µg cm-2   CeIV , respectively at 560 nm . a fifty - fold excess of ZrIV , ThIV , TiIV , MoVI ,   WVI , uv   MnII , ZnII , PbII    criii   CdII   NiII   CoII   and CuII , and   seventeen anion do not interfere in the determination . the cerium(iv)-thiol composition deter­mine by photometric method be find to be 1 : 2 ."
69,danielf27/Dynamic-Voltage-Pulses-for-the-Improvement-of-the-Cerium-III-Oxidation-Reaction: Version 1,10.5281/zenodo.6461874,danielf27,2022-04-14,"This is the release of the code for the paper entitles ""Dynamic-Voltage-Pulses-for-the-Improvement-of-the-Cerium-III-Oxidation-Reaction""",https://zenodo.org/api/files/6ba4ad63-be1c-4e60-98b8-d14fef96ebd0/danielf27/Dynamic-Voltage-Pulses-for-the-Improvement-of-the-Cerium-III-Oxidation-Reaction-v1.0.zip,zip,"this be the release of the code for the paper entitle "" dynamic - voltage - pulses - for - the - improvement - of - the - Cerium - III - Oxidation - reaction """
70,CATALYTIC FORMATION OF METHANE FROM CARBON  MONOXIDE AND HYDROGEN. PART V. A STUDY  OF THE PROMOTER EFFECT UPON NICKEL  CATALYST.,10.5281/zenodo.6630562,K. M. CHAKRAVARTY,1938-12-31,The reduction of nickel catalyst at a temperature of 300° is incomplete when prepared from a very pare sample of nickel acetate. Addition of a small quantity of a mixture of cerium nitrate and ammonium vanadate or of cerium nitrate and chromium acetate to the nickel acetate helps in bringing about a more thorough reduction Thus catalysis of the reaction 2CO+2H2=CO2+CH4 is directly accelerated by them Whether there is any direct beneficial effect of the promoters cannot be said at this stage.,https://zenodo.org/api/files/c8aa72c9-29b2-412e-aedd-a2d477347d65/245-248.pdf,pdf,the reduction of nickel catalyst at a temperature of 300 ° be incomplete when prepare from a very pare sample of nickel acetate . addition of a small quantity of a mixture of cerium nitrate and ammonium vanadate or of cerium nitrate and chromium acetate to the nickel acetate help in bring about a more thorough reduction thus catalysis of the reaction 2CO+2H2 = CO2+CH4 be directly accelerate by they whether there be any direct beneficial effect of the promoter can not be say at this stage .
71,dklong-csu/mepbm: ME-PBM version 1.0,10.5281/zenodo.4970247,"Danny Long, Wolfgang Bangerth",2021-06-17,"ME-PBM is a library for modeling nanoparticle formation. The library supports combining nucleation mechanisms (with the ability to write your own custom nucleation mechanism), growth, and agglomeration processes to create the set of ordinary differential equations that describe how nanoparticles form.
This release includes applying the codebase to perform a Bayesian inversion analysis on the 1,5-cyclooctadieneIridium polyoxometalate nanoparticle system, which is well-known to the nanoparticle science world.",https://zenodo.org/api/files/5df37a74-2da5-41d0-833b-a7da1e6aa4ff/dklong-csu/mepbm-v1.0.zip,zip,"ME - PBM be a library for model nanoparticle formation . the library support combine nucleation mechanism ( with the ability to write your own custom nucleation mechanism ) , growth , and agglomeration process to create the set of ordinary differential equation that describe how nanoparticle form . 
 this release include apply the codebase to perform a bayesian inversion analysis on the 1,5 - cyclooctadieneiridium polyoxometalate nanoparticle system , which be well - know to the nanoparticle science world ."
72,Adsorption of Bovine Serum Albumine on CeO2,10.5281/zenodo.2863864,Roman Marsalek,2014-12-15,"Preparation of nano-particles of cerium oxide and adsorption of bovine serum albumine on them were studied. Particle size distribution and influence of pH on zeta potential of prepared CeO2 were determined. Average size of prepared cerium oxide nano-particles was 9 nm. The simultaneous measurements of the bovine serum albumine adsorption and zeta potential determination of the (adsorption) suspensions were carried out. The adsorption isotherms were found to be of typical Langmuir type; values of the bovine serum albumin adsorption capacities were calculated. Increasing of pH led to decrease of zeta potential and decrease of adsorption capacity of cerium oxide nano-particles. The maximum adsorption capacity was found for strongly acid suspension (am=118 mg/g). The samples of nanoceria with positive zeta potential adsorbed more bovine serum albumine on the other hand, the samples with negative zeta potential showed little or no protein adsorption. Surface charge or better say zeta potential of CeO2 nano-particles plays the key role in adsorption of proteins on such type of materials.",https://zenodo.org/api/files/c20244f4-0683-4aa4-96e1-7ed263306b0a/11701.pdf,pdf,"preparation of nano - particle of cerium oxide and adsorption of bovine serum albumine on they be study . particle size distribution and influence of ph on zeta potential of prepared CeO2 be determine . average size of prepared cerium oxide nano - particle be 9 nm . the simultaneous measurement of the bovine serum albumine adsorption and zeta potential determination of the ( adsorption ) suspension be carry out . the adsorption isotherm be find to be of typical Langmuir type ; value of the bovine serum albumin adsorption capacity be calculate . increase of ph lead to decrease of zeta potential and decrease of adsorption capacity of cerium oxide nano - particle . the maximum adsorption capacity be find for strongly acid suspension ( am=118 mg / g ) . the sample of nanoceria with positive zeta potential adsorb more bovine serum albumine on the other hand , the sample with negative zeta potential show little or no protein adsorption . surface charge or well say zeta potential of ceo2 nano - particle play the key role in adsorption of protein on such type of material ."
83,Kinetics and mechanism of silver(I) catalyzed oxidation of alanine by cerium(IV) in perchloric acid medium,10.5281/zenodo.5827184,Vijay Devra,2005-04-30,"P. G. Department of Chermistry Government J D B Girls College Kota-324 001 Indra
E-mail: iconota@datarntosys.net
Manuscript received 21 January 2003 revised 5 April 2004 accepted 22 July 2004
The kinetics of the silver(I) catalyzed oxidation of alanine with cerium(IV) has been studied in perchloric acid medium An usual decrease in rate with increasing concentration of cerium-(IV) is observed and the detailed quantitative analysis of this behaviour is presented on the basis of dimeruation of cerium(IV) The reaction exhibits tractional dependence on alanine and that has been accounted for the formation of an adduct with silver(I) A plausible reaction mechanism is given and the rate law is derived
\(x = {{k_1K_1[LH^+][H^+]} \over [[H^+]+[k_h]][1+k_1[H^+]]}\)
where k is observed second order rate constant energy and entropy of activation have been calculated to be 18 9 kJ mol-1 and 10 9 kJ mol-1 respectively ",https://zenodo.org/api/files/983c1ae2-ef1f-49cc-85d1-2437dc6a388e/290-294.pdf,pdf,"P. G. Department of Chermistry Government J D B Girls College Kota-324 001 Indra 
 e - mail : iconota@datarntosys.net 
 Manuscript receive 21 January 2003 revise 5 April 2004 accept 22 July 2004 
 the kinetic of the silver(i ) catalyze oxidation of alanine with cerium(IV ) have be study in perchloric acid medium an usual decrease in rate with increase concentration of cerium-(IV ) be observe and the detailed quantitative analysis of this behaviour be present on the basis of dimeruation of cerium(IV ) the reaction exhibit tractional dependence on alanine and that have be account for the formation of an adduct with silver(i ) a plausible reaction mechanism be give and the rate law be derive 
 \(x = { { k_1k_1[lh^+][h^+ ] } \over [ [ h^+]+[k_h]][1+k_1[h^+]]}\ ) 
 where k be observe second order rate constant energy and entropy of activation have be calculate to be 18 9 kJ mol-1   and 10 9 kJ mol-1 respectively  "
84,Spectrophotometric Determination of Cerium(IV) with Triflupromazine Hydrochloride,10.5281/zenodo.6406124,"H. SANKE GOWDA, K. N. THIMMAIAH",1977-09-30,"Department of Post-graduate Studies and Research in Chemistry, University of Mysore, Manasa Gangotri, Mysore 570 006.
Manuscript received 24 September 1976, revised 19 May 1977, accepted 24 May 1977
Triflupromazine hydroclorlde Is proposed as a new reagent for tbe spectropbotometric determination of cerium(IV). The reagent forms red coloured species with cerium(IV) instantaneously in 2.5-4.0M phosphoric acid. The red species boa absorption maximum at 503 om with molar absorptivity 6.70 x 108 litre mole1 cm1. A twenty-fold molar excess of the reagent is necessary for the full development of the colour intensity. Beer's Jaw Is valid over the concentration range 0.4-14.20 ppm of cerium(IV) The effects of acid concentration, time, temperature, order of addition of reagents, reagent concentration and diverse ions are reported. The proposed method offers the advantages of simplicity, selectivity, rapidity and without the need for extraction.",https://zenodo.org/api/files/9c39765f-f20b-4269-927d-cb04c42eabc3/869-871.pdf,pdf,"Department of Post - graduate Studies and Research in Chemistry , University of Mysore , Manasa Gangotri , Mysore 570 006 . 
 Manuscript receive 24 September 1976 , revise 19 May 1977 , accept 24 May 1977 
 Triflupromazine hydroclorlde be propose as a new reagent for tbe spectropbotometric determination of cerium(IV ) . the reagent form red coloured specie with cerium(IV ) instantaneously in 2.5 - 4.0 M phosphoric acid . the red species boa absorption maximum at 503 om with molar absorptivity 6.70 x 108   litre mole1 cm1 . a twenty - fold molar excess of the reagent be necessary for the full development of the colour intensity . Beer 's Jaw be valid over the concentration range 0.4 - 14.20 ppm of cerium(IV ) the effect of acid concentration , time , temperature , order of addition of reagent , reagent concentration and diverse ion be report . the proposed method offer the advantage of simplicity , selectivity , rapidity and without the need for extraction ."
85,"Polarography of Cerium-N, N-Dihydroxyethylglycine Complexes",10.5281/zenodo.6416522,"R. C. KAPOOR, B. S. AGGARWAL",1974-01-31,"Department of Chemistry, University of Jodhpur, Jodhpur.
Polarographic behaviour of Ce(IV) and Ce(III) has been studied in alkaline N, N-dihydroxyethylglycine. The complexes formed with both the oxidation states of cerium are quite stable even at high pH. The complex species formed with both Ce(IV) and Ce(III) are the same and no change in half-wave potentials is noted on chang­ing the ligand concentration. The half-wave potential is very much pH dependent and the studies have been made at 0.2M to 1.0M hydroxyl ion concentrations. The waves, both cathodic and anodic, are fully reversible and are diffusion controlled. Three electrode reactions have been proposed depending upon the hydroxyl ion concentra­tions.",https://zenodo.org/api/files/740bfa46-a9e9-43b3-a25a-93da7eb29b2b/137-139.pdf,pdf,"Department of Chemistry , University of Jodhpur , Jodhpur . 
 Polarographic behaviour of ce(iv ) and Ce(III ) have be study in alkaline N , N - dihydroxyethylglycine . the complex form with both the oxidation state of cerium be quite stable even at high ph. the complex specie form with both ce(iv ) and Ce(III ) be the same and no change in half - wave potential be note on chang­e the ligand concentration . the half - wave potential be very much ph dependent and the study have be make at 0.2 m to 1.0 M hydroxyl ion concentration . the wave , both cathodic and anodic , be fully reversible and be diffusion control . three electrode reaction have be propose depend upon the hydroxyl ion concentra­tion ."
86,Report on uncertainty statements for the nanoparticle concentration determination by SAXS,10.5281/zenodo.6727036,"Olivier Taché, Brian R. P. Pauw, Glen Smales, Jérôme Deumer, Christian Gollwitzer, Vasile-Dan Hodoroaba",2022-06-24,"The main objective of the nPSize project is to improve the capabilities for nanoparticle size measurements via methods such as Microscopy and Small-Angle X-ray Scattering (SAXS), which are traceable to SI units. The principle of metrological nanoparticle size determination has been established in several papers and projects. Work on concentration measurements has also been done. In this report, we determine the uncertainties that occur from the calculation of nanoparticle concentrations by SAXS.",https://zenodo.org/api/files/f4e52f7e-e547-4003-805d-1213195c3ba5/17NRM04_D4_Report_SAXS_v1.0_Accepted.pdf,pdf,"the main objective of the nPSize project be to improve the capability for nanoparticle size measurement via method such as Microscopy and Small - Angle x - ray scatter ( SAXS ) , which be traceable to SI unit . the principle of metrological nanoparticle size determination have be establish in several paper   and project . work on concentration measurement have also be do . in this report , we determine the uncertainty that occur from the calculation of nanoparticle concentration by SAXS ."
87,MHD Boundary Layer Flow of a Nanofluid Past a Wedge Shaped Wick in Heat Pipe,10.5281/zenodo.1100765,Ziya Uddin,2015-04-04,"This paper deals with the theoretical and numerical
investigation of magneto hydrodynamic boundary layer flow of a
nanofluid past a wedge shaped wick in heat pipe used for the cooling
of electronic components and different type of machines. To
incorporate the effect of nanoparticle diameter, concentration of
nanoparticles in the pure fluid, nanothermal layer formed around the
nanoparticle and Brownian motion of nanoparticles etc., appropriate
models are used for the effective thermal and physical properties of
nanofluids. To model the rotation of nanoparticles inside the base
fluid, microfluidics theory is used. In this investigation ethylene
glycol (EG) based nanofluids, are taken into account. The non-linear
equations governing the flow and heat transfer are solved by using a
very effective particle swarm optimization technique along with
Runge-Kutta method. The values of heat transfer coefficient are
found for different parameters involved in the formulation viz.
nanoparticle concentration, nanoparticle size, magnetic field and
wedge angle etc. It is found that, the wedge angle, presence of
magnetic field, nanoparticle size and nanoparticle concentration etc.
have prominent effects on fluid flow and heat transfer characteristics
for the considered configuration.",https://zenodo.org/api/files/96efc5bf-35d8-4d1a-92eb-7671fd83106e/10001260.pdf,pdf,"this paper deal with the theoretical and numerical 
 investigation of magneto hydrodynamic boundary layer flow of a 
 nanofluid past a wedge shape wick in heat pipe use for the cool 
 of electronic component and different type of machine . to 
 incorporate the effect of nanoparticle diameter , concentration of 
 nanoparticle in the pure fluid , nanothermal layer form around the 
 nanoparticle and brownian motion of nanoparticle etc . , appropriate 
 model be use for the effective thermal and physical property of 
 nanofluid . to model the rotation of nanoparticle inside the base 
 fluid , microfluidic theory be use . in this investigation ethylene 
 glycol ( EG ) base nanofluids , be take into account . the non - linear 
 equation govern the flow and heat transfer be solve by use a 
 very effective particle swarm optimization technique along with 
 Runge - Kutta method . the value of heat transfer coefficient be 
 find for different parameter involve in the formulation viz . 
 nanoparticle concentration , nanoparticle size , magnetic field and 
 wedge angle etc . it be find that , the wedge angle , presence of 
 magnetic field , nanoparticle size and nanoparticle concentration etc . 
 have prominent effect on fluid flow and heat transfer characteristic 
 for the consider configuration ."
88,Measurement of Nonlinear Optical Responses of Ag Thin Films,10.5281/zenodo.4393428,"Granmayeh Rad, Adeleh, Abbasi, Hamed",2013-01-22,In this paper we report the preparation of silver nanoparticle thin films by cylindrical direct current reactive magnetron sputtering (at 10-5 torr initial pressure) and characterization of their nonlinear optical properties. BK7 glasses were selected as substrate. Nonlinear optical response of silver nanoparticle thin films was measured by moiré deflectometry technique using 15 mW He-Ne laser illuminations. All fabricated silver nanoparticle thin films were evaluated using atomic force microscopy and spectrophotometry (from visible region to near infrared region).,https://zenodo.org/api/files/2fb76c0c-d950-40a5-a456-a1f219d5eecc/2013-%20Measurement%20of%20Nonlinear%20Optical%20Responses%20of%20Ag%20Thin%20Films.pdf,pdf,in this paper we report the preparation of silver nanoparticle thin film by cylindrical direct current reactive magnetron sputtering ( at 10 - 5 torr initial pressure ) and characterization of their nonlinear optical property . bk7 glass be select as substrate . nonlinear optical response of silver nanoparticle thin film be measure by moiré deflectometry technique use 15 mW he - Ne laser illumination . all fabricate silver nanoparticle thin film be evaluate use atomic force microscopy and spectrophotometry ( from visible region to near infrared region ) .
89,COLORIMETRIC DETECTION AND ESTIMATION OF CERIUM,10.5281/zenodo.6579255,"T. K. S. MURTHY, BH. S. V. RAGHAVA RAO",1950-08-31,"Quadrivalent cerium gives a bright yellow colour with benzidine in hydrochloric acid solution. 0.03\(\gamma\) of the element can be detected on a spot-plate. Trivalent rare earths, Th, Cu, Be, Mg, alkaline earths, Zn. Al, Bi, \(UO_2^{++}\), Mn, Ni,\(NO_3^{'}\), \(PO_4^{''}\), CI', F’, MoO4"", As3O4"", in moderate amounts do not interfere ; but, vanadate and chromate cause interference even in small quantities. The reagent may also be adopted for the colorimetric estimation of cerium.",https://zenodo.org/api/files/29c199c0-bcb2-48f7-b075-70957a2b9972/383-384.pdf,pdf,"quadrivalent cerium give a bright yellow colour with benzidine in hydrochloric acid solution . 0.03\(\gamma\ ) of the element can be detect on a spot - plate . trivalent rare earth , Th , Cu , be , Mg , alkaline earth , Zn . Al , Bi , \(UO_2^{++}\ ) , Mn , Ni,\(NO_3^{'}\ ) , \(PO_4^{''}\ ) , CI ' , F ' , MoO4 "" , as3o4 "" , in moderate amount do not interfere ; but , vanadate and chromate cause interference even in small quantity . the reagent may also be adopt for the colorimetric estimation of cerium ."
90,Kinetics and Mechanism of Oxidation of Malonic Acid and its Dimethyl Ester by Cerium( IV) Sulphate,10.5281/zenodo.6303465,"V. K. VAIDYA, S. N. JOSHI, G. V. BAKORE",1988-05-31,"Department of Chemistry, College of Science, Sukhadia University, Udaipur-313 001
Manuscript received 4 May 1987, revised 28 December 1987, accepted 29 February 1988
Kinetics of he oxidation of malonic acid and dimethyl ester of malonic acid by cerium(IV) sulphate in sulphuric acid medium show first order dependence each in substrate and cerium(IV). The reactive oxidant species are Ce(SO4)2 and \(Ce(SO_4)^{2-}_3\). The oxidation of acid is found to be faster as compared to its ester. A tentative mechanism has been proposed.",https://zenodo.org/api/files/373fc5d0-0166-4d75-bf97-47c02f9279db/333-335.pdf,pdf,"Department of Chemistry , College of Science , Sukhadia University , Udaipur-313 001 
 Manuscript   receive 4 May 1987 , revise 28 December 1987 , accept 29 February 1988 
 Kinetics of he oxidation of malonic acid and dimethyl ester of malonic acid by cerium(IV ) sulphate in sulphuric acid medium show first order dependence each in substrate and cerium(iv ) . the reactive oxidant specie be Ce(SO4)2 and \(ce(so_4)^{2-}_3\ ) . the oxidation of acid be find to be fast as compare to its ester . a tentative mechanism have be propose ."
