,Titre,DOI,Auteurs,Date de publication,Abstract,Lien fichier,Type fichier
81,Oxidation of UO2 in dry and wet atmospheres,10.5281/zenodo.6598350,"Gregory Leinders, Oguz Ozdemir, Janne Pakarinen, Rémi Delville, Marc Verwerft",2018-10-04,"Technical paper submitted for peer-review, accepted, and presented at the 2018 Topfuel conference (September 30 - October 04, 2018). The conference was held in Prague, Czech Republic.
---Abstract---
One of the problems for which currently no quantitative answer can be given, are the degradation kinetics of spent nuclear fuel under different atmospheres. In the present contribution, we report on preliminary results after low-temperature moisturized atmosphere oxidation of UO2, and the results are compared to recent results of dry air oxidation. The first results indicate that the addition of moisture results in a slight moderation of the oxidation reaction, when compared to dry oxidizing conditions.",https://zenodo.org/api/files/af26a54e-0b47-4546-97d5-4b5abf28058b/Leinders-2018-A0238.pdf,pdf
82,Heat Transfer and Unsaturated Flow Phenomena in Rigid Dual-Scale Porous Media,10.5281/zenodo.3734006,"Nirmal Kumar Balaguru, M. Jeyameena",2020-03-31,"Abstract— Composites are light weighted materials that can replace the metals in strength promisingly in future. The residual porosity of the composites alters the thermo-physical properties of the material to a maximum level. During the impregnation of fibre in matrix (injection), the presence of air voids changes the direction of the flow of resin. This also affects the material properties in terms of flexibility, durability but agitates the effective thermal conductivity (keff).The physics behind the effect of air void on the effective thermal conductivity cannot be captured in commercial software or experiments. The best way to solve this problem is by numerical codes using finite element approach, by dividing the whole macroscopic domain into numerous subdomains as possible. The divided subdomain should be periodic in nature with respect to the whole domain. If the heterogeneities are similar, dual scale approach is used and so on. If the heterogeneities are different and if they are of two types, triple scale approach is used. The contrast ratio and volume percentage of fiber is used as variables. The air void creates a giant leap for saturation in both, which in turn effect the effective thermal conductivity. Air void troubles the effective thermal conductivity mainly because of its insignificance in scalar values of thermal conductivity when it is compared to fiber or matrix mathematically.",https://zenodo.org/api/files/f7c91dac-f13a-46f0-9626-f3ba06e34750/IJOER-MAR-2020-6.pdf,pdf
83,Photovoltaic Thermal Energy System,10.5281/zenodo.4787599,"Sajal Shrivastava, Aakanksha Kotti, Nishkarsh Bhagat, Pulkit Chandekar, Akshay Shahare, Pranay Selokar, Manoj Maurya",2021-05-25,"Photovoltaic warm (PVT) is a hybrid system, which joins both thermal and electrical energy generations. PVT can be utilized as a cooling system for the PV system to improve the electrical energy effectiveness and simultaneously, produce thermal power, which can be utilized in different applications. A combined photovoltaic - thermal system (PVT) is considered as an engaging creation in solar technology innovation. In these systems, the heat from the photovoltaic modules is extricated utilizing different strategies. The extracted heat is used in thermal systems independently. The unused radiations of the solar spectrum will dissipate their energy as heat in the solar cell. This heat dissipation causes thermal losses in the solar photovoltaic system, thereby reducing its performance. The yield of the PV cells lessens when the working temperature of the solar cell increments. Consequently, for better execution, it is fundamental to keep up the low working temperature of the solar cells. Photovoltaic–warm (PV-T) innovation comprises of an ordinary solar based PV board, combined with a solar thermal collector installed on the rear of the PV panel to pre-heat domestic hot water (DHW) or ventilation air. This permits a bigger segment of the solar energy occurrence on the authority to be transformed into helpful warm and electrical energy A primary feature of this system is that as the efficiency of a PV panel decreases as the cell temperature increases, it helps cool down the cell temperature by using air ventilation or water thus maintaining PV panel temperature. Water or air moving through the thermal collector eliminates heat from the PV cells, taking into account more proficient activity. In addition, water or air heating and electricity can be produced within the same footprint, resulting in more efficient use of valuable roof space.
 ",https://zenodo.org/api/files/87e41ec8-6d1b-428c-944c-b847574e4e3d/Photovoltaic%20Thermal%20Energy%20System%20-Formatted%20Paper.pdf,pdf
84,Photo Catalytic Oxidation Degradation of Volatile Organic Compound with Nano-TiO2/LDPE Composite Film,10.5281/zenodo.1071105,"Kowit Suwannahong, Wipada Sanongra, Jittiporn Kruenate, Sarun Phibanchon, Siriuma Jawjit, Wipawee Khamwichit",2013-01-24,"The photocatalytic activity efficiency of TiO2 for the degradation of Toluene in photoreactor can be enhanced by nano- TiO2/LDPE composite film. Since the amount of TiO2 affected the efficiency of the photocatalytic activity, this work was mainly concentrated on the effort to embed the high amount of TiO2 in the Polyethylene matrix. The developed photocatalyst was characterized by XRD, UV-Vis spectrophotometer and SEM. The SEM images revealed the high homogeneity of the deposition of TiO2 on the polyethylene matrix. The XRD patterns interpreted that TiO2 embedded in the PE matrix exhibited mainly in anatase form. In addition, the photocatalytic results show that the toluene removal efficiencies of 30±5%, 49±4%, 68±5%, 42±6% and 33±5% were obtained when using the catalyst loading at 0%, 10%, 15%, 25% and 50% (wt. cat./wt. film), respectively.",https://zenodo.org/api/files/4f6889af-7110-44f7-8efc-d93d96372948/8555.pdf,pdf
85,Thermal characteristics of diving garments when Using argon as a suit inflation gas,10.1109/oceans.2008.5151907,"Nuckols, M. L., Giblo, J., Wood Putnam, J. L.",2008-10-18,"The thermal insulation characteristics of two drysuit ensembles, consisting of the same tri-laminate outergarment with differing thermal undergarments, were measured on a 21-zone thermal manikin at the Navy Clothing and Textile Research Facility (NCRTF) during immersion testing when using air and argon alternatively as the suit inflation gas. Total thermal insulation values were determined for both garments utilizing ASTM test standard F 1291 - standard test method for measuring the thermal insulation of clothing using a heated manikin. Improvements in localized thermal insulation values were seen throughout both drysuit ensembles when using argon as an inflation gas when compared with those while using air. Improvements with argon inflation in an experimental aerogel garment ranged from a low of 11% in the legs, 27% in the arms, and 22% in the torso. Overall, the total suit insulation increased with the aerogel garment by approximately 16%. Improvements with argon inflation in a commercial drysuit ranged from a low of 5% in the torso, 12% in the arms, to a high of 32% in the legs. Overall, the total suit insulation increased with the commercial garment by approximately 20%. This investigation demonstrated that significant improvements in drysuit thermal protection can be achieved when using argon instead of air as a drysuit inflation gas. It should be noted however that these improvements were achieved by carefully and repeatedly purging (a minimum of 6 purge cycles) with pure argon prior to water entry. It is hypothesized that reduced thermal improvements have been seen in practice due to inadequate suit purging prior to dives.",https://zenodo.org/api/files/0d70fb81-89a9-4f78-b0a5-8e0bc46804e9/article.pdf,pdf
86,An XPS and ToF-SIMS study of the passive film formed on a model FeCrNiMo surface in aqueous media after high temperature pre-oxidation at ultra-low pressure of oxygen,10.1016/j.apsusc.2021.149435,"Lynch, Benjamin, Neupane, Shova, Wiame, Frédéric, Seyeux, Antoine, Maurice, Vincent, Marcus, Philippe",2021-03-28,"A combined X-ray photoelectron spectroscopy, time-of-flight secondary ion mass spectrometry and electrochemical approach was used to investigate the mechanisms of molybdenum and chromium enrichment of a passive lm formed on a model austenitic stainless steel single crystal in aqueous acid media and the effect that thermal pre-oxidation at 250 C plays in the composition, thickness, and stratification of the film. A clean FeCrNiMo (100)-oriented surface, prepared under ultra-high vacuum (UHV), was exposed to ultra-low pressures of oxygen at 250°C, forming a thin oxide film, rich in iron and chromium, as well as containing molybdenum. An argon- lled glovebox, directly attached to the UHV system, allowed for electrochemical alterations to be carried out without exposure to ambient air. After being held at open circuit potential for 30 minutes, hydroxylation of chromium and molybdenum was promoted, with a marked enrichment of both elements in the oxide film. A distinct bilayer film was observed. Anodic polarisation resulted in a significant growth of the inner layer and further enrichment of chromium. Pre-oxidation at 250°C, using an ultra-low pressure of oxygen, was found to promote protection against transient active dissolution during anodic passivation, and to cause enrichment of molybdenum in the outer layer of the passive film.",https://zenodo.org/api/files/394182f1-5387-4f18-b48d-b4a75be429ab/CIMNAS%20Article%2024_final%20preprint.pdf,pdf
87,Non-Sensitive Solutions in Multi-Objective Optimization of a Solar Photovoltaic/Thermal(PV/T) Air Collector,10.5281/zenodo.1055777,"F. Sarhaddi, S. Farahat, M .A. Alavi, F. Sobhnamayan",2011-02-24,"In this paper, an attempt has been made to obtain nonsensitive
solutions in the multi-objective optimization of a
photovoltaic/thermal (PV/T) air collector. The selected objective
functions are overall energy efficiency and exergy efficiency.
Improved thermal, electrical and exergy models are used to calculate
the thermal and electrical parameters, overall energy efficiency,
exergy components and exergy efficiency of a typical PV/T air
collector. A computer simulation program is also developed. The
results of numerical simulation are in good agreement with the
experimental measurements noted in the previous literature. Finally,
multi-objective optimization has been carried out under given
climatic, operating and design parameters. The optimized ranges of
inlet air velocity, duct depth and the objective functions in optimal
Pareto front have been obtained. Furthermore, non-sensitive solutions
from energy or exergy point of view in the results of multi-objective
optimization have been shown.",https://zenodo.org/api/files/96fd04bb-9303-473c-b62c-71697b588c6d/1746.pdf,pdf
88,Functions of fuzzy logic based controllers used in smart building,10.11591/ijece.v12i3.pp3061-3071,"Ali M. Baniyounes, Yazeed Yasin Ghadi, Eyad Radwan, Khalid S. Al-Olimat",2022-06-01,"The main aim of this study is to support design and development processes of advanced fuzzy-logic-based controller for smart buildings e.g., heating, ventilation and air conditioning, heating, ventilation and air conditioning (HVAC) and indoor lighting control systems. Moreover, the proposed methodology can be used to assess systems energy and environmental performances, also compare energy usages of fuzzy control systems with the performances of conventional on/off and proportional integral derivative controller (PID). The main objective and purpose of using fuzzy-logic-based model and control is to precisely control indoor thermal comfort e.g., temperature, humidity, air quality, air velocity, thermal comfort, and energy balance. Moreover, this article present and highlight mathematical models of indoor temperature and humidity transfer matrix, uncertainties of users’ comfort preference set-points and a fuzzy algorithm.",https://zenodo.org/api/files/c3d5dec9-dfea-4f4d-a447-bc6b465adc2b/88%201570678559%2025994%20EMr%2017Oct%2013jun%20DDV.pdf,pdf
89,Experimental and numerical study of a PCM solar air heat exchanger and its ventilation preheating effectiveness,10.5281/zenodo.5555143,"Yue Hu, Per Kvols Heiselberg, Hicham Johra, Rui Guo",2020-01-01,"This article presents a PCM solar air heat exchanger integrated into ventilated window developed to
maximize the use of the solar energy to pre-heat the ventilated air. The system is designed to improve
the indoor air quality and thermal comfort by continuous pre-heated air supply at a reduced energy use
through the capturing and storing of solar energy. This study examines the thermodynamic behavior of
the system both experimentally and numerically. This entails a full-scale experiment in climate boxes to
study the thermal storage and heat release ability of the facility. Accordingly, a numerical model
combining heat transfer and buoyancy derived laminar flow and nonlinear thermal properties of the
PCM is built and validated with the experimental data. The model is then used for configuration optimization
of the PCM solar air heat exchanger to maximize the solar energy storage and the ventilation
pre-heating effectiveness. The results show that for a 6-h solar charging period, the optimum PCM plate
depth is 90mm and the optimum air gap thickness is 6 mm. The same configuration can be used for both
summer night cooling and winter solar energy storage applications. The total stored/released latent heat
after one charging period is 93.31MJ/m3.",https://zenodo.org/api/files/b767d3ed-ad30-40ef-b5d6-8a2af249c9bc/Experimental%20and%20numerical%20study%20of%20a%20PCM%20solar%20air%20heat%20exchangerand%20its%20ventilation%20preheating%20effectiveness.pdf,pdf
90,Matlab scripts for device cooling power and sky simulator performance calculations,10.5281/zenodo.7503292,"Banerjee, Debashree, Hallberg, Tomas, Chen, Shangzhi, Kuang, Chaoyang, Liao, Mingna, Kariis, Hans, Jonsson, Magnus P.",2023-01-04,"MATLAB scripts to calculate the following:
1. Thermal radiation and back reflection from components of the sky simulator as compared to the night sky with the atmosphere as a partially transparent medium.
2. Net cooling power of the devices in different oxidation states.",https://zenodo.org/api/files/0e264867-5421-4909-8ffd-c24ec7dab101/Matlab%20code%20for%20Zenodo.zip,zip
91,Double Pass Solar Air Heater with Transvers Fins and without Absorber Plate,10.5281/zenodo.1070503,"A. J. Mahmood, L. B. Y. Aldabbagh",2013-06-23,"The counter flow solar air heaters, with four
transverse fins and wire mesh layers are constructed and investigated
experimentally for thermal efficiency at a geographic location of
Cyprus in the city of Famagusta. The absorber plate is replaced by
sixteen steel wire mesh layers, 0.18 x 0.18cm in cross section
opening and a 0.02cm in diameter. The wire mesh layers arranged in
three groups, first and second include 6 layers, while the third include
4 layers. All layers fixed in the duct parallel to the glazing and each
group separated from the others by wood frame thickness of 0.5cm to
reduce the pressure drop. The transverse fins arranged in a way to
force the air to flow through the bed like eight letter path with flow
depth 3cm. The proposed design has increased the heat transfer rate,
but on other hand causes a high pressure drop. The obtained results
show that, for air mass flow rate range between 0.011-0.036kg/s, the
thermal efficiency increases with increasing the air mass flow. The
maximum efficiency obtained is 65.6% for the mass flow rate of
0.036kg/s. Moreover, the temperature difference between the outlet
flow and the ambient temperature, ΔT, reduces as the air mass flow
rate increase. The maximum difference between the outlet and
ambient temperature obtained was 43°C for double pass for minimum
mass flow rate of 0.011kg/s. Comparison with a conventional solar
air heater collector shows a significantly development in the thermal
efficiency.",https://zenodo.org/api/files/1b85de9e-5799-4e2a-bb51-a31def1b8e00/8230.pdf,pdf
92,Using In-Situ Building Fabric Thermal Performance Testing to Calibrate As-Built Models of Low Energy Dwellings in the UK,10.5281/zenodo.4389985,"Rajat Gupta, Matt Gregg",2020-09-01,"This paper presents the methodology and results of in-situ building fabric thermal testing to calibrate as-built energy models of three low energy dwellings in the UK, so as to examine the gap between the as-designed and as-built energy performance. The in-situ tests included air permeability testing, along with thermal imaging and heat flux measurement. Despite the dwellings being designed to high thermal standards, heat flux measurements showed poor thermal quality of the walls and roof section even for the ‘good’ quality sections that were measured. Thermal imaging surveys revealed air leakage pathways around door/window openings, penetrations and junctions between walls and ceilings indicating poor detailing and workmanship. Air permeability (AP) was found to have increased after the initial test due to post-completion alteration to the building fabric. Though the results were higher than expected they were within the UK Building Regulations limiting fabric parameters. Calibration of the model through temperature monitoring provided less extreme projected energy performance gap than simply replacing the designed AP values and U-values with test results. Insights from the study have reinforced the need for national Building Regulations to require as-built energy models with in-situ test data to measure the gap between intent and outcomes.",https://zenodo.org/api/files/8d4019f7-1b74-477b-926d-bbf54120dcf4/In-situ%20building%20fabric%20thermal%20performance%20and%20calibration%20of%20as%20built%20models.pdf,pdf
93,"Thermal Hot Spots in Cities as Hazards for Health Security: An Application for the Urban Agglomeration of Athens, Greece",10.19070/2572-7540-160003,"Cartalis C, Santamouris, M, Polydoros A, Mavrakou T",2016-02-04,"Urbanization affects dramatically the thermal environment of cities. The increase of impervious surfaces alongside with anthropogenic heat sources and the reduction of vegetated areas lead to elevated air and land surface temperatures and consequently to considerable public health risk. In this study a typology for thermal hot spots, that is areas in cities where higher than average land surface temperatures are consistently observed, is developed and applied – with the use of earth observation and ground data – for the city of Athens. Supervised classification is used to map the types of land cover in the study area, land surface temperatures are estimated using multi-seasonal satellite images (for specific synoptic conditions), and ground measurements of air temperature were used to establish a thorough understanding of the thermal environment. Results indicate that several hot spots exist (in some cases maximum surface temperatures exceeded 47°C in the summer months), especially in urban dense areas, the historic center of Athens and the industrial zone of the city. The recognition of thermal hot spots is important as they are practically urban hazards for health security, taken that they reflect areas where thermal comfort is reduced and photochemical air pollution is enhanced. Interventions in these areas are necessary for health security. ",https://zenodo.org/api/files/d27f7c35-2138-4f53-b5eb-fd389988260a/IJNHS-2572-7540-03-101.pdf,pdf
94,Thermal oxidation improvement in semiconductor wafer fabrication,10.11591/ijpeds.v10.i3.pp1141-1147,"Christopher Julian Mahandran, Abdul Yasser Abd Fatah, Nurul Aini Bani, Hazilah Mad Kaidi, Mohd Nabil Bin Muhtazaruddin, Mohd Effendi Amran",2019-09-01,"Thermal oxidation is a process done to grow a layer of oxide on the surface of a silicon wafer at elevated temperatures to form silicon dioxide. Usually, it en- counters instability in oxide growth and results in variation in the oxide thickness formed. This leads to downtime of furnace and wafer scrap. This study focuses on the factors leading to this phenomenon and finding the optimum settings of these factors. The factors that cause instability to oxide thickness were narrowed down to location of wafer in furnace, oxidation time, gas flow rate and temperature. Characterization and optimization were done using Design of Experiments. Full factorial design was implemented using 4 factors and 2 levels, resulting in 16 runs. Data analysis was done using Multiple Regression Analysis in JMP software. Actual versus predicted plot is examined to determine whether the model fit is significant. Adjusted R2 value was obtained at 99.8% or 0.998 indicating that there is very minimal variation of the data not explained by the model and thus confirming that the model is good. From the effect test, the factors were narrowed down from 4 factors to 3 factors. Location factor was found to have no impact. Significant factors that have impact are gas flow rate, oxidation time and temperature. Analyzing the leverage plots and least square mean plots, temperature was found to have the highest impact on oxide thickness. The model was further analyzed using prediction profiler in JMP to find the optimum settings for thermal oxidation process to meet the target oxide thickness of 8000A. Optimum setting for temperature was found to be at 958 C, gas flow rate at low flow rate (H2:6.5 slm and O2:4.5 slm), oxidation time at 280 min and location of wafers at both zone 1 and zone 2.",https://zenodo.org/api/files/001ae342-21a2-4393-83b8-32b4ff113121/02%2019857.pdf,pdf
95,IMPLICATIONS OF COVID 19 IN THERMAL POWER PLANT WORKERS: A CLINICAL PERSPECTIVE,10.5281/zenodo.5758681,"Nitin Ashok John, Jyoti Elgiva John",2021-12-04,"Thermal plant is the vital industrial setup for electricity generation. Electricity is the most necessary requirement of life this day with modernization and use of computers and air conditioners which now has become part of life. The thermal power plant workers are exposed to gaseous and particulate emissions as well as coal particulates. These air pollutants exert a adverse effect on health and lungs are the target organs which may get affected. Moreover with evidence of Interstitial Lung Disease and Compromised pulmonary functions as noted in Thermal Plant Workers; these workers are likely to have higher risk of severe manifestation of COVID 19.   The thermal power plant workers are needed to practice safety precaution like wearing of mask, personal protective equipments like wearing gloves, face shields as well as to have regular health checkup since occupational health risk are evident under thermal plant work environment apart from special precautionary measures such as hand washing and social distancing in COVID appropriate behavior.",https://zenodo.org/api/files/ceb73769-e14d-442e-9004-02cff272439f/306.pdf,pdf
96,Evaluation of leachate turbidity reduction in sanitary landfills following a coagulation/flocculation process enhanced by vegetable starch and thermal water,10.12928/TELKOMNIKA.v18i6.16150,"César Benavides, Sebastian Pacheco, Yeison Alberto Garcés Gómez, Fredy Edimer Hoyos",2020-11-19,"This study evaluates the reduction of leachate turbidity in landfills after applying a mixture of banana starch and thermal water. Principal component analysis was applied to study the combined effect with four variables: pH, concentration of starch and thermal water mixture, rapid mixing speed and slow mixing speed. The experimental design involved 16 experiments with repetition in the jar test to obtain the optimum dose while measuring turbidity as a response variable. The results showed that after the oxidation process of organic matter, under optimal conditions determined in the experiment, the mixture of starch and thermal water contributed to the reduction of leachate turbidity by 29.1%.",https://zenodo.org/api/files/d72c4814-eff4-4e3f-8533-cac1220b60fe/19%2016150.pdf,pdf
97,Experimental investigation of photovoltaic thermal solar air collector with exergy performance comparison,10.11591/ijeecs.v19.i2.pp652-658,"Bahtiar, Muhammad Zohri, Ahmad Fudholi",2020-08-01,"The integration of photovoltaic technology and solar air collector is named a photovoltaic thermal (PVT) system. PVT system generates electricity as pumping power to fan DC and produces thermal energy together with to cooling PV panel. The experimental with the indoor and outdoor evaluation of PVT solar air collector have been compared at the chosen solar intensity of 820 W/m2. The mass flow rate is range from 0.01 kg/s to 0.05 kg/s. The exergy and efficiency exergy accuracy of PVT solar air collector between indoor and outdoor evaluation are 98.42%, 98.11% respectively. The exergy and exergy efficiency comparison results indicated that the indoor and outdoor investigation is suitable.",https://zenodo.org/api/files/89115241-e119-4aea-a035-9e515cebba72/11%2021729.pdf,pdf
98,Assessment of Thermal Comfort at Manual Car Body Assembly Workstation,10.5281/zenodo.1076766,"A. R. Ismail, N. Jusoh, M. Z. Nuawi, B. M. Deros, N. K. Makhtar, M. N. A. Rahman",2009-06-24,"The objective of this study is to determine the thermal comfort among worker at Malaysian automotive industry. One critical manual assembly workstation had been chosen as a subject for the study. The human subjects for the study constitute operators at Body Assembly Station of the factory. The environment examined was the Relative Humidity (%), Airflow (m/s), Air Temperature (°C) and Radiant Temperature (°C) of the surrounding workstation area. The environmental factors were measured using Babuc apparatus, which is capable to measure simultaneously those mentioned environmental factors. The time series data of fluctuating level of factors were plotted to identify the significant changes of factors. Then thermal comfort of the workers were assessed by using ISO Standard 7730 Thermal sensation scale by using Predicted Mean Vote (PMV). Further Predicted percentage dissatisfied (PPD) is used to estimate the thermal comfort satisfaction of the occupant. Finally the PPD versus PMV were plotted to present the thermal comfort scenario of workers involved in related workstation. The result of PMV at the related industry is between 1.8 and 2.3, where PPD at that building is between 60% to 84%. The survey result indicated that the temperature more influenced comfort to the occupants",https://zenodo.org/api/files/f6597211-64b2-4f48-a1ee-751814b90d56/11154.pdf,pdf
99,IMPROVING THE EFFICIENCY OF THE SOLAR-AIR HEATING DEVICE,10.5281/zenodo.7315835,Муллаев Икромжон Исроилжонович,2022-11-12,"This article describes ways to improve the efficiency of a solar air heater, the temperature of the coolant at the inlet to the tank and the air temperature at the outlet, as well as the thermal balance of the collector.",https://zenodo.org/api/files/54a6e85a-127a-476e-b10b-0f101e7de64b/A-125.pdf,pdf
