,Titre,DOI,Auteurs,Date de publication,Abstract,Lien fichier,Type fichier
77,Design of an Uninterrupted Power Supply with Li-Ion Battery Pack: A Proposal for a Cost-Efficient Design with High Protection Features,10.51173/jt.v3i2.296,"Thealfaqar A. Abdul-Jabbar, Adel A. Obed, Ahmed J. Abid",2021-06-30,"While decreasing their cost, lithium-ion batteries began to enter a vast domain for energy storage field, including solar systems and electric vehicles, due to their high energy density compared to other types. Besides, li-ion batteries require a safe and secure ground to reach the best performance and decrease the explosion risk. The safe operation of the battery is based on the main protection features and balancing the cells. This study offers a battery BMS design that protects li-ion batteries from overcharging, over-discharging and overheating. It is also offering passive cell balancing, an uninterrupted power source to load, and monitoring data. The used controller is Arduino mega 2560, which manages all the hardware and software protection features. Software features that include 1) variable charging speed according to the batteries charging status, 2) measuring the batteries state of health and state of charge, 3) controlling the uninterrupted driver, 4) regulating the charge and discharge voltage, and 5) measure and display all readings.",https://zenodo.org/api/files/6041f3e3-1edd-41c5-a6d5-ff1c27aa7226/finalP1.pdf,pdf
78,Flexible Laser Reduced Graphene Oxide/ MnO2 Electrode for Supercapacitor Applications,10.5281/zenodo.1094773,"Ingy N. Bkrey, Ahmed A. Moniem",2014-08-01,"We succeeded to produce a high performance and flexible graphene/Manganese dioxide (G/MnO2) electrode coated on flexible polyethylene terephthalate (PET) substrate. The graphene film is initially synthesized by drop-casting the graphene oxide (GO) solution on the PET substrate, followed by simultaneous reduction and patterning of the dried film using carbon dioxide (CO2) laser beam with power of 1.8 W. Potentiostatic Anodic Deposition method was used to deposit thin film of MnO2 with different loading mass 10 – 50 and 100 μg.cm-2 on the pre-prepared graphene film. The electrodes were fully characterized in terms of structure, morphology, and electrochemical performance. A maximum specific capacitance of 973 F.g-1 was attributed when depositing 50μg.cm-2 MnO2 on the laser reduced graphene oxide rGO (or G/50MnO2) and over 92% of its initial capacitance was retained after 1000 cycles. The good electrochemical performance and long-term cycling stability make our proposed approach a promising candidate in the supercapacitor applications.",https://zenodo.org/api/files/2ba9d7bb-4168-44b5-9173-a036f0a39789/9999295.pdf,pdf
79,Ab initio umbrella sampling of a potassium ion at the aqueous graphene interface,10.5281/zenodo.6962474,Gabriele Tocci,2022-07-13,"Ab initio molecular dynamics trajectories obtained with umbrella sampling of a potassium ion at the aqueous graphene interface, where in each trajectory the ion is at a different height from the graphene sheet.
This repository contains supplementary data supporting the findings of the paper:
L. Joly, R. H. Meissner, M. Iannuzzi, G. Tocci, ""Osmotic Transport at the Aqueous Graphene and hBN Interfaces: Scaling Laws from a Unified, First-Principles Description"", ACS Nano, 15, 9, 15249–15258 (2021), DOI: 10.1021/acsnano.1c05931.",https://zenodo.org/api/files/b39343e7-4c24-4209-b386-fe4ec019dba5/README.md,md
80,Ab initio umbrella sampling of an iodide ion at the aqueous graphene interface,10.5281/zenodo.6962718,Gabriele Tocci,2022-07-13,"Ab initio molecular dynamics trajectories obtained with umbrella sampling of an iodide ion at the aqueous graphene interface, where in each trajectory the ion is at a different height from the graphene sheet.
This repository contains supplementary data supporting the findings of the paper:
L. Joly, R. H. Meissner, M. Iannuzzi, G. Tocci, ""Osmotic Transport at the Aqueous Graphene and hBN Interfaces: Scaling Laws from a Unified, First-Principles Description"", ACS Nano, 15, 9, 15249–15258 (2021). DOI: 10.1021/acsnano.1c05931",https://zenodo.org/api/files/821cd6b1-e8a3-45f2-840a-134aec244873/README.md,md
81,Defi nitive Dental Applications of Graphene Based Dental Biomaterial,10.37871/jbres1292,Hariharan Ramakrishnan,2021-07-31,"Graphene was fi rst identifi ed in 2004, and it has remarkable properties. Atoms of Graphene are very tightly bonded so, like carbon nanotubes, which makes it super-strong, even more, potent than diamond. Moreover, it has good Heat conductivity, Electrical conductivity, and optical properties. Application in the dental fi eld, especially in prosthodontics, includes the addition to Polymethylmethacrylate and improving its properties. In removable and implant prosthodontics in the last fi ve years, this biomaterial had evoked immense research interest.",https://zenodo.org/api/files/e28129fc-307d-4d45-b8f0-08fcae1d246f/jbres1292.pdf,pdf
82,Ion Interactions across Graphene in Electrolyte Aqueous Solutions,10.1021/acs.jpcc.8b12055,"Pykal, Martin, Langer, Michal, Blahová Prudilová, Barbora, Banáš, Pavel, Otyepka, Michal",2019-03-25," The interfacial behavior of graphene is involved in a number of technological processes and applications, ranging from energy storage to sensing and nanofluidics. The organization of ions and structuring of water molecules close to a graphene interface, which represents an atomically thin surface, substantially affect the interfacial physicochemical properties in electrolytes as well as the specific capacitance of supercapacitors. Moreover, adsorption of ions on one side of the ultimately thin material may largely impact the adsorption of additional charge carriers on the opposite side and thus influence the overall supercapacitor performance. However, these phenomena are so far not fully understood. In this study, all-atomic classical molecular dynamics (MD) simulations were conducted with explicitly included polarization, which is essential for accurate description of electrolytes at interfaces in systems containing carbon allotropes. We employed an isotropic polarization model using classical Drude oscillators and adjusted Thole parameters for graphene. This approach improved the classical description of graphene−electrolyte interaction although did not fully cover the inherent anisotropy of graphene polarization because the field components parallel to the graphene sheet were largely reduced but not completely screened as in semimetals. The MD simulations were applied to examine the interface between graphene and potassium halide solutions. The results showed that water molecules formed a well-organized single layer on both sides of graphene, which primarily acted as a hydrophobic structuring agent. This arrangement significantly contributed to effective shielding of ion−ion interactions acting through the graphene sheet. Thus, the ion-specific structuring of adjacent electrolytes on opposing sides of graphene was generally independent. The findings help to understand structuring of electrolyte on graphene-based electrode materials of supercapacitors.",Inconnu,Inconnu
83,Graphene as Vehicle for Ultrafast Lithium Ion Capacitor Development Based on Recycled Olive Pit Derived Carbons,10.1149/2.0361913jes,"Jon Ajuria, Maider Zarrabeitia, María Arnaiz, Oxel Urra, Teófilo Rojo, Eider Goikolea",2019-08-21,"Herein we report a series of lithium ion capacitors (LICs) with extraordinary energy-to-power ratios based on olive pit recycled carbons and supported on graphene as a conducting matrix. LICs typically present limited energy densities at high power densities due to the sluggish kinetics of the battery-type electrode. To circumvent this limitation, the hard carbon (HC) was embedded in a reduced graphene oxide (rGO) matrix. The addition of rGO into the negative electrode not only forms a 3D interpenetrating carbon network but also wraps HC particles, facilitating ion diffusion and enhancing the electronic conductivity notably at high power densities. Electrochemical impedance spectroscopy (EIS) analysis reveals that charge-transfer resistance at electrode-electrolyte interphase and the charge-transport resistance within the electrode are considerably lower in the presence of rGO. In addition, charge-transport resistance remains constant upon cycling even at increasing current densities. Capacity gain at high current densities, owing to the reduction of the electrode resistance, triggers the overall LIC performance, allowing for the assembly of an ultrafast LIC delivering up to 200 Wh kg−1 AM at low power rates and 100 Wh kg−1 AM at a power of 10 kW kg−1 AM.",https://zenodo.org/api/files/187f2db3-94b6-4990-8df2-c9a7dc5a82e5/J.%20Electrochem.%20Soc.-2019-Ajuria-A2840-8.pdf,pdf
84,Mechanistic view on efficient photodetection by solvothermally reduced graphene oxide,10.1007/s10854-017-7352-1,"Khan, Mustaque A., Nanda, Karuna K., Krupanidhi, Saluru B.",2017-07-08,"Despite of the progress, graphene based photodetectors still suffer from very low responsivity. Tunable optical properties and ease of preparation of has made reduced graphene oxide (RGO) a promising substitute material for graphene in many optoelectronic applications. We have studied solvothermal reduction of graphene oxide in ethylene glycol and photodetection properties of as made RGO based devices. In near infrared region a responsivity value as high as 0.78 A W−1 with an external quantum efficiency of 62% has been achieved at a bias of only 0.5 V. Corresponding values in ultraviolet region are 0.27 A W−1 and 102%. Few layer nature and increased reduction can increase absorption efficiency of RGO. Defects in graphene sheets in RGO create mid-gap states band (MGB). MGB can generate gain in photocurrent by preventing quick recombination of photogenerated charge carriers. Increased absorption and longer carrier lifetime enhances the performance of RGO based devices. Also a linear variation of photocurrent in RGO with temperature indicates its potential as temperature sensor.",https://zenodo.org/api/files/04143023-d5e5-496b-8ab9-2d006e3bba0a/article.pdf,pdf
85,An in vitro approach to assess the cyto-genotoxic potential of graphene,10.5281/zenodo.834959,"Oliveira, Helena, Menezes, Catarina, Mendes, Ana, Burla, Sabina, Farcal, Lucian, Ziemann, Christina, Creutzenberg, Otto",2017-07-26,"Graphene-family nanomaterials (GFNs) due to their unique properties have numerous promising applications in several fields as electronics, optics, biotechnology and medicine. The widespread applications of GFNs is arising concerns about their impact on human health due to occupational, consumer and environmental exposures. Inhalation exposure is particularly relevant for GFNs since some of these nanomaterials have aerodynamic sizes and can deposit in the human respiratory tract. Research towards the toxicity of GFNs is limited/controversial, and proper toxicological risk assessment is needed. Within the scope of the PLATOX project, funded by the FP7-SIINN ERANET on Nanosafety, commercially available GFNs were selected and their in vitro toxicity was assessed in human lung fibroblasts MRC-5 cells and RAW 264.7 macrophages (0-50 µg/cm2). Cell viability was assessed by LDH release and AlamarBlue assays. Graphene’s cellular uptake, effects on cell-cycle dynamics and inflammatory responses were analyzed by flow cytometry. Results showed that viability of MRC-5 cells was not affected by any of the GFNs, contrarily to the cell viability of RAW 264.7 cells that decrease upon exposure to all GFNs. Carboxyl graphene and single layer graphene markedly impaired metabolic activity of macrophages. Carboxyl graphene, graphene nanoplatelets and single layer graphene oxide were highly internalized by RAW 264.7 cells. Also, GFNs affected differently cell cycle dynamics of macrophages. Upregulation of pro-inflammatory TNF-α and MCP-1, was observed for single layer graphene oxide and graphene oxide. These findings highlight the importance of a comparative in vitro toxicity screening of GFNs with the ultimate goal of establishing a toxicological ranking.",Inconnu,Inconnu
86,Offline Parameter Identification and State-of-Charge Estimation for Healthy and Aged Electric Vehicle Batteries Based on the Combined Model,10.5281/zenodo.1127292,"Xiaowei Zhang, Min Xu, Saeid Habibi, Fengjun Yan, Ryan Ahmed",2016-09-01,"Recently, Electric Vehicles (EVs) have received extensive consideration since they offer a more sustainable and greener transportation alternative compared to fossil-fuel propelled vehicles. Lithium-Ion (Li-ion) batteries are increasingly being deployed in EVs because of their high energy density, high cell-level voltage, and low rate of self-discharge. Since Li-ion batteries represent the most expensive component in the EV powertrain, accurate monitoring and control strategies must be executed to ensure their prolonged lifespan. The Battery Management System (BMS) has to accurately estimate parameters such as the battery State-of-Charge (SOC), State-of-Health (SOH), and Remaining Useful Life (RUL). In order for the BMS to estimate these parameters, an accurate and control-oriented battery model has to work collaboratively with a robust state and parameter estimation strategy. Since battery physical parameters, such as the internal resistance and diffusion coefficient change depending on the battery state-of-life (SOL), the BMS has to be adaptive to accommodate for this change. In this paper, an extensive battery aging study has been conducted over 12-months period on 5.4 Ah, 3.7 V Lithium polymer cells. Instead of using fixed charging/discharging aging cycles at fixed C-rate, a set of real-world driving scenarios have been used to age the cells. The test has been interrupted every 5% capacity degradation by a set of reference performance tests to assess the battery degradation and track model parameters. As battery ages, the combined model parameters are optimized and tracked in an offline mode over the entire batteries lifespan. Based on the optimized model, a state and parameter estimation strategy based on the Extended Kalman Filter (EKF) and the relatively new Smooth Variable Structure Filter (SVSF) have been applied to estimate the SOC at various states of life.",https://zenodo.org/api/files/cc27fa63-48dc-4f3a-8e90-660a15c29bf1/10005724.pdf,pdf
87,Optimization of Production of Li-Ion Batteries based on Quality and Time,10.5281/zenodo.6879271,"Javed Hashmi, Anurag Singh, Dr. C. K. Kaithwas",2022-07-22,"The objective of this research is to automatically design to produce Li- ion battery packs and optimize in terms of quality of battery pack, alsoin terms time. Since energy shortage is rising across the world, every firm wants to improve their facilities of energy sources in the field of renewable and electric vehicles. So, Li-ion batteries come out as a revolutionary resource of energy with great advantages and reliability.In this modern world almost, every electronic device either micro or macro level comes out with this eco- friendly technology exclusively laptops, smart phones, power banks as well as in EVs, etc. Li-ion batteries have improved performance including cycle ability, charging rate, stability, safety, and improved specific energy and volumetric energy density. The main aim is to optimize the Li- ion batteries for the future with basic concepts and studies for various constraints regarding the abovetechnology",https://zenodo.org/api/files/a49505a3-ad2e-4b19-93cb-270a77552a52/IJISRT22JUN578%20%281%29%20%281%29.pdf,pdf
88,Data from: MnO2–graphene nanosheets wrapped mesoporous carbon/sulfur composite for lithium–sulfur batteries,10.5061/dryad.dv22q,"Li, Zhengzheng",2018-02-05,"The lithium-sulfur battery has received intense interest due to its achievable high energy density and low cost sulfur. However, fast capacity retention after a prolonged cycles is the main challenge. Here, we report to synthesis MnO2-graphene nanosheets coated mesoporous carbon/sulfur composite (MGN@MC/S) as cathodes in the Li-S battery. The MGN@MC/S electrode exhibits excellent electrochemical performance, with high reversible specific capacity and rate capability (1475 mA h g-1 at 0.1 C and 748 mA h g-1 at 1 C ), and long-cycle ability (0.042 % capacity decay per cycle over more than 450 cycles at 1 C).",https://zenodo.org/api/files/31898c7d-4eaf-4f9c-a502-ecb593d7ac7c/data.zip,zip
89,A study of the possibility of conducting selective laser processing of thin composite electrochromic Ni(OH)2-PVA films,10.15587/1729-4061.2021.225355,"Valerii Kotok, Vadym Kovalenko",2021-02-26,"The surfaces of thin composite electrochromic Ni(OH)2-polyvinyl alcohol films, deposited by the cathodic template method on FTO glass substrates, were proposed to be processed using laser radiation. The processing of these films was carried out in a colored state with a laser beam of a semiconductor emitter with a wavelength of 650 nm (red) with a pulse duration of 3,000 μs, the beam diameter was about 40 μm. The energy at a single point was 37.5 J/cm2.
The result was a film with microholes of about 80 μm. The transparent areas of the surface did not exhibit electrochromic properties, which indicated the absence of the original electrochromic coating.
The study of the properties of the laser-processed film following a certain pattern showed that the characteristics of composite Ni(OH)2-polyvinyl alcohol coatings had changed significantly. On the one hand, the coloration depth of the films decreased by several percent, on the other hand, the specific electrochemical characteristics increased significantly.
The study also showed that laser processing did not lead to significant changes in the main properties of the transparent electrically conductive layer – color and resistance. Before and after laser processing, the surface resistance of FTO glasses was 12.1±0.9 and 14.4±1.2 Ohm/sq., respectively.
 In addition, it was found that the processing of Ni(OH)2-polyvinyl alcohol films improved the adhesion of the latter to the surface of FTO glass. Based on the data obtained, a selective method was proposed for modifying thin colored films deposited on transparent conductive oxides (FTO, ITO, AZO) by visible laser radiation. This approach to changing the properties of films can be useful for areas related to the development of sensors, microelectronics, solar cells, small-sized current sources, electrodes with high efficiency, etc.",https://zenodo.org/api/files/c5ddb5d3-91f7-4f00-86d6-6b11a2a6fea9/6-15_A%20study%20of%20the%20possibility%20of%20conducting%20selective%20laser%20processing%20of%20thin%20composite%20electrochromic%20Ni%28OH%292-PVA%20films.pdf,pdf
90,CSSI: Elements: Cyber-infrastructure for Interactive Computation and Display of Materials Datasets,10.5281/zenodo.6851368,"JoAnn Kuchera-Morin, Anton Van der Ven, Andres Cabrera Perez",2022-07-17,"We are developing TINC, a new toolkit for interactive computation and visualization, applying it to materials simulations approaches, interfacing this toolkit with the software package CASM, designed to enable first-principles statistical mechanics studies of complex crystalline materials through a custom application built on top of TINC. TINC is being developed for a fundamental study of ion transport and intercalation processes in the electrode materials of sodium (Na) ion batteries. TINC ties computation and display to data through user interaction, a general-purpose platform useful in different domains. Researchers performed rapid iterations of Grand Canonical and Kinetic Monte Carlo simulations generated on the HPC cluster, facilitating verification of simulations in a near-to-real-time environment, a faster path to insight and validation. TINC can analyze data generated with Bayesian learning tools such as STAN. Bayesian regression is used in all disciplines of engineering.",https://zenodo.org/api/files/df14afe9-9b10-4306-9dc2-02c4af5dcdd6/NSF-OAC-2004693_Slide_2022_Kuchera-Morin.pdf,pdf
91,Effective Photodegradation of Tetracycline by a Heteropoly Acid/Graphene Oxide Nanocomposite Based on Uio-66,10.5281/zenodo.3669194,"Anasheh Maridiroosi, Ali Reza Mahjoub, Hanieh Fakhri",2020-01-27,"Heteropoly acid nanoparticles anchored on graphene oxide based on UiO-66 were synthesized via in-situ growth hydrothermal method and tested for photodegradation of a tetracycline as critical pollutant. Results showed that presence of graphene oxide and UiO-66 with high specific surface area, great electron mobility and various functional groups make an excellent support for heteropoly acid and improve photocatalytic efficiency up to 95% for tetracycline. Furthermore, total organic carbon (TOC) analysis verified 79% mineralization of this pollutant under optimum condition.",https://zenodo.org/api/files/5695e817-ed16-48b1-af5c-d1d3fa0a35e8/10011014.pdf,pdf
92,Concluding remarks: Chemistry of 2-dimensional materials: beyond graphene,10.1039/d1fd00007a,"Silvestri, A, Criado, A, Prato, M",2021-04-01,"Since graphene was exfoliated in 2004, two-dimensional (2D) materials have received great attention due to their physical and chemical properties associated with their nanosized thickness and the correlated quantum size effect. 2D planes allow the confinement of charge carriers, heat, and photons, leading to the remarkable electronic and optical properties of these materials. The Faraday Discussion ""Chemistry of 2-dimensional materials: beyond graphene"" has been an incredible showcase for a variety of highly interesting contributions in the field. This conference comprised a large number of aspects of the topic: from their synthesis and the study of their optical and physical properties to their numerous applications. These concluding remarks aim to capture the recent developments in 2D materials chemistry and physics that were presented and debated during this Faraday Discussion, and more generally in the research field in recent years. Particular attention will be paid to aspects like the synthesis of the materials, their toxicity and biodegradation, and some of their major applications in catalysis, as well as Li-ion batteries, water filtration and sensing. In addition we aim to highlight future challenges that still need to be addressed.",https://zenodo.org/api/files/7a254314-b023-4714-a9a8-2d9f281256e9/Silvestri_Manuscript_Post-Print.pdf,pdf
93,REACTIONS OF HYPONITRITES. PART I. THE ACTION OF CHARCOAL ON SODIUM NITRITE ETC.,10.5281/zenodo.6669765,TRAMBAKLAL MOHANLAL OZA,1944-12-31,"Hyponitrites are formed by the action of charcoal on alkali nitrites. They, however, undergo double decomposition with the carbon dioxide formed in the reaction producing the alkali carbonate and nitrous oxide.
Sodium hyponitrite decomposes at 334-36° producing sodium oxide, nitrite and nitrate and liberating nitrogen. It appears likely that oxide and nitrite are the primary products and nitrate is the secondary product formed by auto-oxidation of the nitrite. This view receives support from the products of action of charcoal on sodium nitrite and hyponitrite.
Sodium hyponitrite is extraordinarily sensitive to carbon dioxide, fixing the latter becoming itself changed into the carbonate and setting nitrous oxide free. The sensitiveness is so unusual that it removes carbon dioxide even from air where it is present only to a small extent.",https://zenodo.org/api/files/47f13db9-d8a2-4dde-99c7-d62a5e5aeb85/71-78.pdf,pdf
94,Vertically Grown p–Type ZnO Nanorod on Ag Thin Film,10.5281/zenodo.1099022,"Jihyun Park, Tae Il Lee, Jae-Min Myoung",2015-01-01,"A Silver (Ag) thin film is introduced as a template and
doping source for vertically aligned p–type ZnO nanorods. ZnO
nanorods were grown using an ammonium hydroxide based
hydrothermal process. During the hydrothermal process, the Ag thin
film was dissolved to generate Ag ions in the solution. The Ag ions can
contribute to doping in the wurzite structure of ZnO and the (111)
grain of Ag thin film can be the epitaxial temporal template for the
(0001) plane of ZnO. Hence, Ag–doped p–type ZnO nanorods were
successfully grown on the substrate, which can be an electrode or
semiconductor for the device application. To demonstrate the
potentials of this idea, p–n diode was fabricated and its electrical
characteristics were demonstrated.",https://zenodo.org/api/files/d6372d38-4ce1-4cd4-9a55-cfecd46a810e/10000397.pdf,pdf
95,A Review Graphene A Key Material in Engineering and Medical Field,10.31142/ijtsrd12914,"Vaibhav Kodag, Ajay Adsule, Kishor Kamble",2018-06-03,"Graphene is found to be a versatile material having its applications near about in every field. The Paper gives an insight about the different properties of graphene and its uses in various aspects of research. The fields of particularly engineering and medical are discussed in the paper. The review has found that graphene has a good electrical, desalination, Bio medical, mechanical, thermal, optical properties. Also the it is found that doping of graphene or its derivatives like Graphene oxide GO on semi conductor materials improved superconductive property, enhanced capacitance values, Power conversion efficiency PCE in case of schottky diodes. Results also describes that graphene has good performance for water desalination with 100 salt rejection for defect ratio of 0.5 i.e for small pore size along with many factors governing the salt rejection which is discussed in the paper. Removal of radioactive materials by graphene oxide has been studied and found to absorb up to certain limits. Graphene is also a better biomedical tool against bacterias, cancer cells and it could be used for drug delivery, bio sensing, bio imaging and in many more fields. Vaibhav Kodag | Ajay Adsule | Kishor Kamble ""A Review: Graphene A Key Material in Engineering and Medical Field"" Published in International Journal of Trend in Scientific Research and Development (ijtsrd), ISSN: 2456-6470, Volume-2 | Issue-4 , June 2018, URL: https://www.ijtsrd.com/papers/ijtsrd12914.pdf",https://zenodo.org/api/files/c37e5891-5808-4630-87af-2f9ae8bbd2d9/37%20A%20Review%20Graphene%20A%20Key%20Material%20in%20Engineering%20and%20Medical%20Field.pdf,pdf
96,Li-ion Battery Concept Animation,10.5281/zenodo.4927005,"Clark, Simon",2021-06-11,These slides illustrate the simplified working concept for Li-ion batteries. ,https://zenodo.org/api/files/0b7ad0be-2686-43c4-999e-15f4b16b13be/Li-ion%20Battery%20Concept.pptx,pptx
97,Machine learning aided predictions for capacity fade of Li-ion batteries _Codes,10.5281/zenodo.6462724,Tribeni Roy,2022-04-15,Codes for predicting capacity fade in Li-ion batteries using machine learning.,https://zenodo.org/api/files/f84284a2-68b8-4191-9300-21a05dfa468d/capacity%20estimation%20final.ipynb,ipynb
98,In situ polyaniline coating of Prussian blue as cathode material for sodium-ion battery,10.5281/zenodo.5083383,"luo, yu, Yang, LingXiao, liu, Qing, Yan, Youwei",2021-07-17,"Prussian blue has potential for use as a sodium anode material owing to its high working potential and cube frame structure. Instead of the traditional co-precipitation method, we used a two-step method to synthesize Prussian blue, with ascorbic acid as the ball-milling additive. The obtained sample exhibited a superior rate specific capability (113.3 mAh g-1 at 20 C) and adequate cycling stability when cycled at 1 C with a specific capacity retention of 84.8% after 100 cycles. In order to enhance the cycling performance of the sample, an in situ PANI coating strategy was employed in which aniline was added into the electrolyte and polymerized under electrochemical conditions. The electrode then exhibited a high specific capacity retention of 62.7% after 500 cycles, which is significantly higher than that of the former sample (40.1% after 500 cycling). This development will help guide future research on sodium-ion batteries.",https://zenodo.org/api/files/25a47827-0d37-4aa4-b42e-dc990438394e/figure.zip,zip
99,"Abstract for the paper ""Tuning Porosity of Reduced Graphene Oxide Membrane Materials by Alkali Activation""",10.5281/zenodo.4776041,"Yang Shen, Luca Maurizi, Giuliana Magnacca, Vittorio Boffa, Yuanzheng Yue",2021-05-20,"Abstract for the paper ""Tuning Porosity of Reduced Graphene Oxide Membrane Materials by Alkali Activation"". Presented during Graphenemeet 2021.",https://zenodo.org/api/files/1c1c18b0-3fa5-4200-9d8b-d6fd72c9a0e9/Luca%20Maurizi_abstract.pdf,pdf
